Time [s];Voltage [V];Current [A]
2391.3;14.6;4.517
2391.8;14.6;4.484
2392.2;14.6;4.473
2392.6;14.6;4.447
2393;14.6;4.425
2393.4;14.6;4.415
2393.8;14.6;4.395
2394.3;14.6;4.373
2394.7;14.6;4.361
2395.1;14.6;4.342
2395.5;14.6;4.324
2395.9;14.6;4.314
2396.4;14.6;4.294
2396.8;14.6;4.277
2397.2;14.6;4.266
2397.6;14.6;4.251
2398;14.6;4.236
2398.4;14.6;4.227
2398.9;14.6;4.212
2399.3;14.6;4.195
2399.7;14.6;4.185
2400.1;14.6;4.171
2400.5;14.6;4.154
2401;14.6;4.15
2401.4;14.6;4.137
2401.8;14.6;4.125
2402.2;14.6;4.117
2402.6;14.6;4.104
2403;14.6;4.092
2403.5;14.6;4.084
2403.9;14.6;4.073
2404.3;14.6;4.058
2404.7;14.6;4.051
2405.2;14.6;4.04
2405.6;14.6;4.031
2406;14.6;4.025
2406.4;14.6;4.013
2406.8;14.6;4.003
2407.2;14.6;3.993
2407.6;14.6;3.988
2408.1;14.6;3.977
2408.5;14.6;3.967
2408.9;14.6;3.962
2409.3;14.6;3.951
2409.8;14.6;3.941
2410.2;14.6;3.936
2410.6;14.6;3.927
2411;14.6;3.918
2411.4;14.6;3.915
2411.8;14.6;3.904
2412.3;14.6;3.893
2412.7;14.6;3.888
2413.1;14.6;3.877
2413.5;14.6;3.871
2413.9;14.6;3.867
2414.4;14.6;3.858
2414.8;14.6;3.847
2415.2;14.6;3.844
2415.6;14.6;3.832
2416;14.6;3.823
2416.4;14.6;3.819
2416.9;14.6;3.81
2417.3;14.6;3.804
2417.7;14.6;3.803
2418.1;14.6;3.791
2418.5;14.6;3.783
2418.9;14.6;3.778
2419.4;14.6;3.774
2419.8;14.6;3.767
2420.2;14.6;3.76
2420.6;14.6;3.752
2421.1;14.6;3.744
2421.5;14.6;3.739
2421.9;14.6;3.733
2422.3;14.6;3.724
2422.7;14.6;3.718
2423.1;14.6;3.714
2423.6;14.6;3.707
2424;14.6;3.705
2424.4;14.6;3.696
2424.8;14.6;3.687
2425.2;14.6;3.679
2425.7;14.6;3.674
2426.1;14.6;3.67
2426.5;14.6;3.664
2426.9;14.6;3.66
2427.3;14.6;3.65
2427.7;14.6;3.642
2428.2;14.6;3.638
2428.6;14.6;3.63
2429;14.6;3.625
2429.4;14.6;3.622
2429.8;14.6;3.616
2430.3;14.6;3.61
2430.7;14.6;3.604
2431.1;14.6;3.597
2431.5;14.6;3.597
2431.9;14.6;3.594
2432.3;14.6;3.587
2432.8;14.6;3.579
2433.2;14.6;3.574
2433.6;14.6;3.567
2434;14.6;3.559
2434.4;14.6;3.555
2434.9;14.6;3.55
2435.3;14.6;3.542
2435.7;14.6;3.537
2436.1;14.6;3.529
2436.5;14.6;3.527
2436.9;14.6;3.524
2437.4;14.6;3.519
2437.8;14.6;3.512
2438.2;14.6;3.506
2438.6;14.6;3.503
2439;14.6;3.495
2439.5;14.6;3.492
2439.9;14.6;3.487
2440.3;14.6;3.481
2440.7;14.6;3.478
2441.1;14.6;3.47
2441.5;14.6;3.463
2442;14.6;3.461
2442.4;14.6;3.456
2442.8;14.6;3.447
2443.2;14.6;3.44
2443.6;14.6;3.437
2444.1;14.6;3.436
2444.5;14.6;3.427
2444.9;14.6;3.425
2445.3;14.6;3.418
2445.7;14.6;3.411
2446.1;14.6;3.409
2446.6;14.6;3.402
2447;14.6;3.399
2447.4;14.6;3.394
2447.8;14.6;3.389
2448.2;14.6;3.384
2448.7;14.6;3.378
2449.1;14.6;3.371
2449.5;14.6;3.364
2449.9;14.6;3.361
2450.3;14.6;3.358
2450.7;14.6;3.352
2451.2;14.6;3.348
2451.6;14.6;3.344
2452;14.6;3.343
2452.4;14.6;3.339
2452.8;14.6;3.333
2453.3;14.6;3.327
2453.7;14.6;3.321
2454.1;14.6;3.319
2454.5;14.6;3.311
2454.9;14.6;3.309
2455.4;14.6;3.307
2455.8;14.6;3.298
2456.2;14.6;3.298
2456.6;14.6;3.291
2457;14.6;3.286
2457.4;14.6;3.283
2457.9;14.6;3.276
2458.3;14.6;3.271
2458.7;14.6;3.268
2459.1;14.6;3.264
2459.5;14.6;3.257
2460;14.6;3.253
2460.4;14.6;3.25
2460.8;14.6;3.245
2461.2;14.6;3.242
2461.6;14.6;3.239
2462;14.6;3.232
2462.5;14.6;3.226
2462.9;14.6;3.223
2463.3;14.6;3.217
2463.7;14.6;3.216
2464.1;14.6;3.21
2464.6;14.6;3.204
2465;14.6;3.204
2465.4;14.6;3.197
2465.8;14.6;3.193
2466.2;14.6;3.187
2466.6;14.6;3.186
2467.1;14.6;3.179
2467.5;14.6;3.175
2467.9;14.6;3.173
2468.3;14.6;3.166
2468.7;14.6;3.161
2469.2;14.6;3.158
2469.6;14.6;3.154
2470;14.6;3.152
2470.4;14.6;3.147
2470.8;14.6;3.143
2471.2;14.6;3.137
2471.7;14.6;3.135
2472.1;14.6;3.13
2472.5;14.6;3.125
2472.9;14.6;3.122
2473.3;14.6;3.116
2473.8;14.6;3.113
2474.2;14.6;3.112
2474.6;14.6;3.108
2475;14.6;3.102
2475.4;14.6;3.098
2475.9;14.6;3.095
2476.3;14.6;3.09
2476.7;14.6;3.086
2477.1;14.6;3.082
2477.5;14.6;3.081
2477.9;14.6;3.077
2478.4;14.6;3.065
2478.8;14.6;3.058
2479.2;14.6;3.058
2479.6;14.6;3.054
2480;14.6;3.049
2480.4;14.6;3.047
2480.9;14.6;3.043
2481.3;14.6;3.038
2481.7;14.6;3.037
2482.1;14.6;3.032
2482.5;14.6;3.028
2483;14.6;3.023
2483.4;14.6;3.019
2483.8;14.6;3.015
2484.2;14.6;3.014
2484.6;14.6;3.009
2485;14.6;3.007
2485.5;14.6;3.004
2485.9;14.6;3
2486.3;14.6;2.994
2486.7;14.6;2.989
2487.2;14.6;2.986
2487.6;14.6;2.982
2488;14.6;2.98
2488.4;14.6;2.974
2488.8;14.6;2.972
2489.2;14.6;2.965
2489.7;14.6;2.965
2490.1;14.6;2.96
2490.5;14.6;2.959
2490.9;14.6;2.956
2491.3;14.6;2.948
2491.7;14.6;2.942
2492.2;14.6;2.943
2492.6;14.6;2.936
2493;14.6;2.932
2493.4;14.6;2.932
2493.8;14.6;2.926
2494.3;14.6;2.923
2494.7;14.6;2.923
2495.1;14.6;2.923
2495.5;14.6;2.916
2495.9;14.6;2.913
2496.3;14.6;2.905
2496.8;14.6;2.9
2497.2;14.6;2.901
2497.6;14.6;2.9
2498;14.6;2.896
2498.4;14.6;2.894
2498.9;14.6;2.883
2499.3;14.6;2.881
2499.7;14.6;2.879
2500.1;14.6;2.876
2500.5;14.6;2.869
2500.9;14.6;2.866
2501.4;14.6;2.864
2501.8;14.6;2.861
2502.2;14.6;2.861
2502.6;14.6;2.857
2503;14.6;2.854
2503.5;14.6;2.848
2503.9;14.6;2.846
2504.3;14.6;2.841
2504.7;14.6;2.84
2505.1;14.6;2.832
2505.5;14.6;2.828
2506;14.6;2.824
2506.4;14.6;2.823
2506.8;14.6;2.818
2507.2;14.6;2.818
2507.6;14.6;2.811
2508;14.6;2.807
2508.5;14.6;2.804
2508.9;14.6;2.8
2509.3;14.6;2.796
2509.7;14.6;2.795
2510.1;14.6;2.79
2510.6;14.6;2.787
2511;14.6;2.781
2511.4;14.6;2.781
2511.8;14.6;2.778
2512.2;14.6;2.773
2512.7;14.6;2.773
2513.1;14.6;2.769
2513.5;14.6;2.764
2513.9;14.6;2.761
2514.3;14.6;2.755
2514.8;14.6;2.752
2515.2;14.6;2.752
2515.6;14.6;2.748
2516;14.6;2.745
2516.4;14.6;2.742
2516.8;14.6;2.741
2517.3;14.6;2.739
2517.7;14.6;2.738
2518.1;14.6;2.733
2518.5;14.6;2.728
2518.9;14.6;2.727
2519.4;14.6;2.723
2519.8;14.6;2.718
2520.2;14.6;2.717
2520.6;14.6;2.714
2521;14.6;2.71
2521.4;14.6;2.707
2521.9;14.6;2.705
2522.3;14.6;2.703
2522.7;14.6;2.702
2523.1;14.6;2.7
2523.5;14.6;2.696
2524;14.6;2.695
2524.4;14.6;2.688
2524.8;14.6;2.684
2525.2;14.6;2.682
2525.6;14.6;2.678
2526;14.6;2.674
2526.5;14.6;2.669
2526.9;14.6;2.668
2527.3;14.6;2.663
2527.7;14.6;2.661
2528.1;14.6;2.661
2528.5;14.6;2.658
2529;14.6;2.656
2529.4;14.6;2.651
2529.8;14.6;2.647
2530.2;14.6;2.644
2530.6;14.6;2.642
2531.1;14.6;2.64
2531.5;14.6;2.637
2531.9;14.6;2.633
2532.3;14.6;2.628
2532.7;14.6;2.628
2533.1;14.6;2.624
2533.6;14.6;2.619
2534;14.6;2.616
2534.4;14.6;2.615
2534.8;14.6;2.612
2535.2;14.6;2.609
2535.7;14.6;2.606
2536.1;14.6;2.604
2536.5;14.6;2.597
2536.9;14.6;2.597
2537.3;14.6;2.595
2537.8;14.6;2.592
2538.2;14.6;2.589
2538.6;14.6;2.586
2539;14.6;2.588
2539.4;14.6;2.585
2539.8;14.6;2.58
2540.3;14.6;2.577
2540.7;14.6;2.571
2541.1;14.6;2.568
2541.5;14.6;2.561
2541.9;14.6;2.556
2542.3;14.6;2.556
2542.8;14.6;2.556
2543.2;14.6;2.553
2543.6;14.6;2.548
2544;14.6;2.544
2544.4;14.6;2.542
2544.9;14.6;2.541
2545.3;14.6;2.538
2545.7;14.6;2.536
2546.1;14.6;2.535
2546.5;14.6;2.531
2546.9;14.6;2.528
2547.4;14.6;2.525
2547.8;14.6;2.52
2548.2;14.6;2.52
2548.6;14.6;2.52
2549;14.6;2.513
2549.5;14.6;2.509
2549.9;14.6;2.509
2550.3;14.6;2.505
2550.7;14.6;2.502
2551.1;14.6;2.498
2551.6;14.6;2.496
2552;14.6;2.491
2552.4;14.6;2.491
2552.8;14.6;2.49
2553.2;14.6;2.488
2553.6;14.6;2.483
2554;14.6;2.48
2554.5;14.6;2.475
2554.9;14.6;2.475
2555.3;14.6;2.471
2555.7;14.6;2.473
2556.1;14.6;2.471
2556.5;14.6;2.466
2557;14.6;2.463
2557.4;14.6;2.457
2557.8;14.6;2.455
2558.2;14.6;2.454
2558.6;14.6;2.452
2559.1;14.6;2.447
2559.5;14.6;2.444
2559.9;14.6;2.441
2560.3;14.6;2.438
2560.7;14.6;2.438
2561.2;14.6;2.437
2561.6;14.6;2.434
2562;14.6;2.432
2562.4;14.6;2.429
2562.8;14.6;2.425
2563.2;14.6;2.423
2563.7;14.6;2.42
2564.1;14.6;2.416
2564.5;14.6;2.412
2564.9;14.6;2.412
2565.3;14.6;2.41
2565.7;14.6;2.399
2566.2;14.6;2.398
2566.6;14.6;2.397
2567;14.6;2.393
2567.4;14.6;2.393
2567.8;14.6;2.39
2568.2;14.6;2.388
2568.7;14.6;2.386
2569.1;14.6;2.382
2569.5;14.6;2.38
2569.9;14.6;2.38
2570.3;14.6;2.375
2570.8;14.6;2.373
2571.2;14.6;2.371
2571.6;14.6;2.366
2572;14.6;2.364
2572.4;14.6;2.362
2572.8;14.6;2.359
2573.3;14.6;2.358
2573.7;14.6;2.357
2574.1;14.6;2.355
2574.5;14.6;2.35
2574.9;14.6;2.346
2575.3;14.6;2.346
2575.8;14.6;2.343
2576.2;14.6;2.342
2576.6;14.6;2.338
2577;14.6;2.334
2577.4;14.6;2.333
2577.8;14.6;2.333
2578.3;14.6;2.329
2578.7;14.6;2.327
2579.1;14.6;2.325
2579.5;14.6;2.321
2579.9;14.6;2.316
2580.4;14.6;2.312
2580.8;14.6;2.312
2581.2;14.6;2.312
2581.6;14.6;2.307
2582;14.6;2.304
2582.4;14.6;2.304
2582.9;14.6;2.299
2583.3;14.6;2.297
2583.7;14.6;2.294
2584.1;14.6;2.29
2584.5;14.6;2.288
2585;14.6;2.285
2585.4;14.6;2.283
2585.8;14.6;2.28
2586.2;14.6;2.28
2586.6;14.6;2.279
2587.1;14.6;2.275
2587.5;14.6;2.271
2587.9;14.6;2.271
2588.3;14.6;2.267
2588.7;14.6;2.266
2589.1;14.6;2.265
2589.6;14.6;2.262
2590;14.6;2.259
2590.4;14.6;2.257
2590.8;14.6;2.255
2591.2;14.6;2.251
2591.6;14.6;2.251
2592.1;14.6;2.247
2592.5;14.6;2.244
2592.9;14.6;2.242
2593.3;14.6;2.242
2593.7;14.6;2.239
2594.2;14.6;2.238
2594.6;14.6;2.234
2595;14.6;2.232
2595.4;14.6;2.23
2595.8;14.6;2.23
2596.2;14.6;2.226
2596.7;14.6;2.224
2597.1;14.6;2.223
2597.5;14.6;2.221
2597.9;14.6;2.22
2598.4;14.6;2.215
2598.8;14.6;2.212
2599.2;14.6;2.208
2599.6;14.6;2.208
2600;14.6;2.204
2600.4;14.6;2.202
2600.9;14.6;2.201
2601.3;14.6;2.199
2601.7;14.6;2.198
2602.1;14.6;2.194
2602.5;14.6;2.19
2602.9;14.6;2.189
2603.4;14.6;2.188
2603.8;14.6;2.186
2604.2;14.6;2.185
2604.6;14.6;2.182
2605;14.6;2.178
2605.4;14.6;2.178
2605.9;14.6;2.175
2606.3;14.6;2.171
2606.7;14.6;2.171
2607.1;14.6;2.162
2607.5;14.6;2.16
2608;14.6;2.159
2608.4;14.6;2.157
2608.8;14.6;2.153
2609.2;14.6;2.153
2609.6;14.6;2.151
2610;14.6;2.149
2610.5;14.6;2.144
2610.9;14.6;2.144
2611.3;14.6;2.144
2611.7;14.6;2.142
2612.1;14.6;2.138
2612.6;14.6;2.135
2613;14.6;2.134
2613.4;14.6;2.135
2613.8;14.6;2.132
2614.2;14.6;2.128
2614.6;14.6;2.128
2615.1;14.6;2.125
2615.5;14.6;2.124
2615.9;14.6;2.123
2616.3;14.6;2.12
2616.7;14.6;2.117
2617.2;14.6;2.116
2617.6;14.6;2.113
2618;14.6;2.111
2618.4;14.6;2.11
2618.8;14.6;2.107
2619.3;14.6;2.104
2619.7;14.6;2.1
2620.1;14.6;2.098
2620.5;14.6;2.095
2620.9;14.6;2.093
2621.3;14.6;2.094
2621.8;14.6;2.09
2622.2;14.6;2.09
2622.6;14.6;2.088
2623;14.6;2.085
2623.4;14.6;2.085
2623.8;14.6;2.082
2624.3;14.6;2.08
2624.7;14.6;2.076
2625.1;14.6;2.072
2625.5;14.6;2.071
2625.9;14.6;2.072
2626.4;14.6;2.072
2626.8;14.6;2.066
2627.2;14.6;2.064
2627.6;14.6;2.064
2628;14.6;2.062
2628.5;14.6;2.059
2628.9;14.6;2.056
2629.3;14.6;2.054
2629.7;14.6;2.051
2630.1;14.6;2.049
2630.6;14.6;2.051
2631;14.6;2.045
2631.4;14.6;2.045
2631.8;14.6;2.041
2632.2;14.6;2.039
2632.6;14.6;2.036
2633.1;14.6;2.032
2633.5;14.6;2.033
2633.9;14.6;2.031
2634.3;14.6;2.027
2634.7;14.6;2.026
2635.2;14.6;2.026
2635.6;14.6;2.023
2636;14.6;2.022
2636.4;14.6;2.02
2636.8;14.6;2.017
2637.2;14.6;2.017
2637.6;14.6;2.017
2638.1;14.6;2.017
2638.5;14.6;2.015
2638.9;14.6;2.012
2639.3;14.6;2.011
2639.7;14.6;2.002
2640.2;14.6;2.003
2640.6;14.6;2.002
2641;14.6;2
2641.4;14.6;2
2641.8;14.6;1.999
2642.3;14.6;1.995
2642.7;14.6;1.995
2643.1;14.6;1.994
2643.5;14.6;1.989
2643.9;14.6;1.985
2644.3;14.6;1.985
2644.8;14.6;1.982
2645.2;14.6;1.983
2645.6;14.6;1.981
2646;14.6;1.979
2646.4;14.6;1.977
2646.9;14.6;1.974
2647.3;14.6;1.971
2647.7;14.6;1.971
2648.1;14.6;1.966
2648.5;14.6;1.958
2649;14.6;1.958
2649.4;14.6;1.956
2649.8;14.6;1.958
2650.2;14.6;1.958
2650.6;14.6;1.957
2651;14.6;1.954
2651.5;14.6;1.951
2651.9;14.6;1.949
2652.3;14.6;1.944
2652.7;14.6;1.944
2653.1;14.6;1.943
2653.5;14.6;1.936
2654;14.6;1.93
2654.4;14.6;1.928
2654.8;14.6;1.927
2655.2;14.6;1.926
2655.6;14.6;1.925
2656.1;14.6;1.924
2656.5;14.6;1.923
2656.9;14.6;1.923
2657.3;14.6;1.918
2657.7;14.6;1.918
2658.2;14.6;1.918
2658.6;14.6;1.913
2659;14.6;1.911
2659.4;14.6;1.91
2659.8;14.6;1.908
2660.2;14.6;1.908
2660.7;14.6;1.908
2661.1;14.6;1.908
2661.5;14.6;1.905
2661.9;14.6;1.904
2662.3;14.6;1.9
2662.8;14.6;1.897
2663.2;14.6;1.896
2663.6;14.6;1.895
2664;14.6;1.891
2664.4;14.6;1.889
2664.8;14.6;1.893
2665.3;14.6;1.89
2665.7;14.6;1.889
2666.1;14.6;1.887
2666.5;14.6;1.887
2666.9;14.6;1.885
2667.4;14.6;1.883
2667.8;14.6;1.879
2668.2;14.6;1.877
2668.6;14.6;1.876
2669;14.6;1.875
2669.4;14.6;1.874
2669.9;14.6;1.872
2670.3;14.6;1.868
2670.7;14.6;1.868
2671.1;14.6;1.868
2671.5;14.6;1.867
2672;14.6;1.863
2672.4;14.6;1.863
2672.8;14.6;1.861
2673.2;14.6;1.861
2673.6;14.6;1.858
2674;14.6;1.855
2674.5;14.6;1.856
2674.9;14.6;1.856
2675.3;14.6;1.851
2675.7;14.6;1.847
2676.1;14.6;1.842
2676.6;14.6;1.841
2677;14.6;1.838
2677.4;14.6;1.836
2677.8;14.6;1.834
2678.2;14.6;1.833
2678.6;14.6;1.832
2679.1;14.6;1.829
2679.5;14.6;1.825
2679.9;14.6;1.826
2680.3;14.6;1.824
2680.7;14.6;1.821
2681.2;14.6;1.819
2681.6;14.6;1.819
2682;14.6;1.814
2682.4;14.6;1.814
2682.8;14.6;1.809
2683.3;14.6;1.808
2683.7;14.6;1.805
2684.1;14.6;1.802
2684.5;14.6;1.802
2684.9;14.6;1.802
2685.3;14.6;1.8
2685.8;14.6;1.8
2686.2;14.6;1.799
2686.6;14.6;1.797
2687;14.6;1.796
2687.4;14.6;1.796
2687.9;14.6;1.797
2688.3;14.6;1.79
2688.7;14.6;1.788
2689.1;14.6;1.785
2689.5;14.6;1.785
2689.9;14.6;1.785
2690.4;14.6;1.784
2690.8;14.6;1.784
2691.2;14.6;1.782
2691.6;14.6;1.781
2692;14.6;1.778
2692.5;14.6;1.777
2692.9;14.6;1.773
2693.3;14.6;1.77
2693.7;14.6;1.769
2694.1;14.6;1.767
2694.6;14.6;1.764
2695;14.6;1.762
2695.4;14.6;1.762
2695.8;14.6;1.76
2696.2;14.6;1.758
2696.6;14.6;1.758
2697.1;14.6;1.756
2697.5;14.6;1.756
2697.9;14.6;1.755
2698.3;14.6;1.753
2698.7;14.6;1.751
2699.2;14.6;1.749
2699.6;14.6;1.746
2700;14.6;1.742
2700.4;14.6;1.741
2700.8;14.6;1.738
2701.3;14.6;1.737
2701.7;14.6;1.736
2702.1;14.6;1.736
2702.5;14.6;1.734
2702.9;14.6;1.733
2703.3;14.6;1.733
2703.8;14.6;1.732
2704.2;14.6;1.732
2704.6;14.6;1.729
2705;14.6;1.727
2705.4;14.6;1.727
2705.9;14.6;1.727
2706.3;14.6;1.725
2706.7;14.6;1.727
2707.1;14.6;1.723
2707.5;14.6;1.721
2707.9;14.6;1.718
2708.4;14.6;1.714
2708.8;14.6;1.714
2709.2;14.6;1.713
2709.6;14.6;1.714
2710;14.6;1.71
2710.5;14.6;1.706
2710.9;14.6;1.704
2711.3;14.6;1.703
2711.7;14.6;1.701
2712.1;14.6;1.699
2712.6;14.6;1.698
2713;14.6;1.696
2713.4;14.6;1.694
2713.8;14.6;1.693
2714.2;14.6;1.692
2714.6;14.6;1.689
2715.1;14.6;1.688
2715.5;14.6;1.688
2715.9;14.6;1.687
2716.3;14.6;1.684
2716.7;14.6;1.68
2717.1;14.6;1.68
2717.6;14.6;1.678
2718;14.6;1.677
2718.4;14.6;1.671
2718.8;14.6;1.669
2719.2;14.6;1.668
2719.7;14.6;1.665
2720.1;14.6;1.664
2720.5;14.6;1.663
2720.9;14.6;1.662
2721.3;14.6;1.66
2721.7;14.6;1.66
2722.2;14.6;1.659
2722.6;14.6;1.656
2723;14.6;1.655
2723.4;14.6;1.654
2723.8;14.6;1.652
2724.3;14.6;1.652
2724.7;14.6;1.651
2725.1;14.6;1.648
2725.5;14.6;1.647
2725.9;14.6;1.647
2726.4;14.6;1.643
2726.8;14.6;1.642
2727.2;14.6;1.639
2727.6;14.6;1.639
2728;14.6;1.64
2728.5;14.6;1.642
2728.9;14.6;1.64
2729.3;14.6;1.636
2729.7;14.6;1.635
2730.1;14.6;1.635
2730.5;14.6;1.634
2731;14.6;1.634
2731.4;14.6;1.631
2731.8;14.6;1.626
2732.2;14.6;1.625
2732.6;14.6;1.622
2733.1;14.6;1.623
2733.5;14.6;1.619
2733.9;14.6;1.622
2734.3;14.6;1.619
2734.7;14.6;1.615
2735.1;14.6;1.612
2735.6;14.6;1.606
2736;14.6;1.608
2736.4;14.6;1.609
2736.8;14.6;1.606
2737.2;14.6;1.606
2737.7;14.6;1.606
2738.1;14.6;1.601
2738.5;14.6;1.6
2738.9;14.6;1.6
2739.3;14.6;1.597
2739.7;14.6;1.591
2740.2;14.6;1.592
2740.6;14.6;1.592
2741;14.6;1.592
2741.4;14.6;1.592
2741.8;14.6;1.589
2742.2;14.6;1.589
2742.7;14.6;1.587
2743.1;14.6;1.585
2743.5;14.6;1.583
2743.9;14.6;1.583
2744.3;14.6;1.581
2744.8;14.6;1.578
2745.2;14.6;1.577
2745.6;14.6;1.576
2746;14.6;1.574
2746.4;14.6;1.573
2746.9;14.6;1.573
2747.3;14.6;1.573
2747.7;14.6;1.57
2748.1;14.6;1.57
2748.5;14.6;1.569
2748.9;14.6;1.569
2749.4;14.6;1.565
2749.8;14.6;1.565
2750.2;14.6;1.561
2750.6;14.6;1.559
2751;14.6;1.56
2751.5;14.6;1.559
2751.9;14.6;1.556
2752.3;14.6;1.555
2752.7;14.6;1.554
2753.1;14.6;1.554
2753.6;14.6;1.551
2754;14.6;1.548
2754.4;14.6;1.548
2754.8;14.6;1.544
2755.2;14.6;1.544
2755.6;14.6;1.544
2756.1;14.6;1.542
2756.5;14.6;1.541
2756.9;14.6;1.538
2757.3;14.6;1.537
2757.7;14.6;1.533
2758.1;14.6;1.533
2758.6;14.6;1.53
2759;14.6;1.529
2759.4;14.6;1.529
2759.8;14.6;1.53
2760.2;14.6;1.529
2760.7;14.6;1.529
2761.1;14.6;1.525
2761.5;14.6;1.524
2761.9;14.6;1.523
2762.3;14.6;1.521
2762.7;14.6;1.519
2763.2;14.6;1.517
2763.6;14.6;1.519
2764;14.6;1.518
2764.4;14.6;1.516
2764.8;14.6;1.516
2765.3;14.6;1.515
2765.7;14.6;1.514
2766.1;14.6;1.511
2766.5;14.6;1.511
2766.9;14.6;1.509
2767.4;14.6;1.506
2767.8;14.6;1.504
2768.2;14.6;1.502
2768.6;14.6;1.501
2769;14.6;1.501
2769.4;14.6;1.498
2769.9;14.6;1.498
2770.3;14.6;1.499
2770.7;14.6;1.499
2771.1;14.6;1.497
2771.5;14.6;1.496
2772;14.6;1.492
2772.4;14.6;1.489
2772.8;14.6;1.485
2773.2;14.6;1.485
2773.6;14.6;1.485
2774;14.6;1.484
2774.5;14.6;1.484
2774.9;14.6;1.484
2775.3;14.6;1.483
2775.7;14.6;1.48
2776.1;14.6;1.483
2776.6;14.6;1.48
2777;14.6;1.48
2777.4;14.6;1.479
2777.8;14.6;1.476
2778.2;14.6;1.473
2778.6;14.6;1.472
2779.1;14.6;1.47
2779.5;14.6;1.474
2779.9;14.6;1.47
2780.3;14.6;1.47
2780.7;14.6;1.467
2781.2;14.6;1.466
2781.6;14.6;1.463
2782;14.6;1.465
2782.4;14.6;1.465
2782.8;14.6;1.461
2783.3;14.6;1.46
2783.7;14.6;1.456
2784.1;14.6;1.452
2784.5;14.6;1.451
2784.9;14.6;1.451
2785.3;14.6;1.447
2785.8;14.6;1.448
2786.2;14.6;1.45
2786.6;14.6;1.45
2787;14.6;1.446
2787.4;14.6;1.446
2787.9;14.6;1.445
2788.3;14.6;1.442
2788.7;14.6;1.442
2789.1;14.6;1.441
2789.5;14.6;1.439
2789.9;14.6;1.439
2790.4;14.6;1.438
2790.8;14.6;1.434
2791.2;14.6;1.433
2791.6;14.6;1.432
2792;14.6;1.429
2792.5;14.6;1.43
2792.9;14.6;1.427
2793.3;14.6;1.425
2793.7;14.6;1.425
2794.1;14.6;1.422
2794.5;14.6;1.424
2795;14.6;1.423
2795.4;14.6;1.42
2795.8;14.6;1.421
2796.2;14.6;1.417
2796.6;14.6;1.416
2797.1;14.6;1.415
2797.5;14.6;1.415
2797.9;14.6;1.411
2798.3;14.6;1.41
2798.7;14.6;1.408
2799.2;14.6;1.408
2799.6;14.6;1.408
2800;14.6;1.405
2800.4;14.6;1.403
2800.8;14.6;1.402
2801.2;14.6;1.401
2801.7;14.6;1.401
2802.1;14.6;1.398
2802.5;14.6;1.396
2802.9;14.6;1.396
2803.3;14.6;1.397
2803.8;14.6;1.393
2804.2;14.6;1.393
2804.6;14.6;1.393
2805;14.6;1.391
2805.4;14.6;1.391
2805.9;14.6;1.389
2806.3;14.6;1.388
2806.7;14.6;1.388
2807.1;14.6;1.386
2807.5;14.6;1.384
2807.9;14.6;1.384
2808.4;14.6;1.381
2808.8;14.6;1.38
2809.2;14.6;1.38
2809.6;14.6;1.379
2810;14.6;1.379
2810.5;14.6;1.377
2810.9;14.6;1.376
2811.3;14.6;1.371
2811.7;14.6;1.373
2812.1;14.6;1.373
2812.5;14.6;1.371
2813;14.6;1.37
2813.4;14.6;1.371
2813.8;14.6;1.369
2814.2;14.6;1.363
2814.6;14.6;1.365
2815.1;14.6;1.363
2815.5;14.6;1.362
2815.9;14.6;1.361
2816.3;14.6;1.357
2816.7;14.6;1.357
2817.1;14.6;1.357
2817.6;14.6;1.359
2818;14.6;1.356
2818.4;14.6;1.355
2818.8;14.6;1.357
2819.2;14.6;1.355
2819.7;14.6;1.352
2820.1;14.6;1.352
2820.5;14.6;1.353
2820.9;14.6;1.35
2821.3;14.6;1.349
2821.7;14.6;1.342
2822.2;14.6;1.342
2822.6;14.6;1.339
2823;14.6;1.342
2823.4;14.6;1.339
2823.8;14.6;1.337
2824.3;14.6;1.335
2824.7;14.6;1.335
2825.1;14.6;1.333
2825.5;14.6;1.334
2825.9;14.6;1.333
2826.4;14.6;1.331
2826.8;14.6;1.327
2827.2;14.6;1.329
2827.6;14.6;1.33
2828;14.6;1.326
2828.4;14.6;1.325
2828.9;14.6;1.326
2829.3;14.6;1.323
2829.7;14.6;1.326
2830.1;14.6;1.326
2830.5;14.6;1.321
2831;14.6;1.323
2831.4;14.6;1.321
2831.8;14.6;1.319
2832.2;14.6;1.316
2832.6;14.6;1.317
2833;14.6;1.316
2833.5;14.6;1.315
2833.9;14.6;1.313
2834.3;14.6;1.314
2834.7;14.6;1.313
2835.1;14.6;1.312
2835.6;14.6;1.311
2836;14.6;1.308
2836.4;14.6;1.308
2836.8;14.6;1.308
2837.2;14.6;1.306
2837.7;14.6;1.306
2838.1;14.6;1.303
2838.5;14.6;1.301
2838.9;14.6;1.301
2839.3;14.6;1.298
2839.7;14.6;1.298
2840.2;14.6;1.298
2840.6;14.6;1.294
2841;14.6;1.294
2841.4;14.6;1.293
2841.8;14.6;1.29
2842.2;14.6;1.292
2842.7;14.6;1.293
2843.1;14.6;1.291
2843.5;14.6;1.289
2843.9;14.6;1.289
2844.3;14.6;1.285
2844.8;14.6;1.286
2845.2;14.6;1.285
2845.6;14.6;1.284
2846;14.6;1.283
2846.4;14.6;1.281
2846.9;14.6;1.281
2847.3;14.6;1.279
2847.7;14.6;1.277
