Time [s];Cella hõmérséklete [°C];Szoba hõmérséklete [°C]
5274.1;25.26;23.79
5274.5;25.26;23.79
5274.9;25.26;23.79
5275.3;25.26;23.79
5275.7;25.26;23.79
5276.1;25.26;23.79
5276.6;25.26;23.79
5277;25.26;23.79
5277.4;25.26;23.79
5277.8;25.26;23.79
5278.2;25.26;23.79
5278.6;25.26;23.79
5279;25.26;23.79
5279.4;25.26;23.79
5279.8;25.26;23.79
5280.3;25.26;23.79
5280.7;25.26;23.79
5281.1;25.26;23.79
5281.5;25.26;23.79
5281.9;25.26;23.79
5282.3;25.26;23.79
5282.7;25.26;23.79
5283.1;25.26;23.79
5283.5;25.26;23.79
5283.9;25.26;23.79
5284.4;25.26;23.79
5284.8;25.26;23.79
5285.2;25.26;23.79
5285.6;25.26;23.79
5286;25.26;23.79
5286.4;25.26;23.79
5286.8;25.26;23.79
5287.2;25.26;23.79
5287.7;25.26;23.79
5288.1;25.26;23.79
5288.5;25.26;23.7
5288.9;25.26;23.79
5289.3;25.26;23.79
5289.7;25.26;23.79
5290.1;25.26;23.79
5290.5;25.26;23.79
5290.9;25.26;23.79
5291.4;25.26;23.79
5291.8;25.26;23.79
5292.2;25.26;23.7
5292.6;25.26;23.7
5293;25.26;23.7
5293.4;25.26;23.79
5293.8;25.26;23.7
5294.2;25.26;23.7
5294.6;25.26;23.7
5295;25.26;23.7
5295.5;25.26;23.7
5295.9;25.26;23.7
5296.3;25.26;23.7
5296.7;25.26;23.7
5297.1;25.26;23.79
5297.5;25.26;23.7
5297.9;25.26;23.7
5298.3;25.26;23.7
5298.7;25.26;23.7
5299.2;25.26;23.7
5299.6;25.26;23.7
5300;25.26;23.7
5300.4;25.26;23.79
5300.8;25.26;23.7
5301.2;25.26;23.7
5301.6;25.26;23.7
5302;25.26;23.7
5302.4;25.26;23.7
5302.9;25.26;23.7
5303.3;25.26;23.7
5303.7;25.26;23.7
5304.1;25.26;23.7
5304.5;25.26;23.7
5304.9;25.26;23.7
5305.3;25.26;23.7
5305.7;25.26;23.7
5306.2;25.26;23.7
5306.5;25.26;23.7
5307;25.26;23.7
5307.4;25.26;23.7
5307.8;25.26;23.7
5308.2;25.26;23.7
5308.6;25.26;23.7
5309;25.26;23.7
5309.4;25.26;23.7
5309.8;25.26;23.7
5310.3;25.26;23.7
5310.7;25.26;23.7
5311.1;25.26;23.7
5311.5;25.26;23.7
5311.9;25.26;23.7
5312.3;25.26;23.7
5312.7;25.26;23.7
5313.1;25.26;23.7
5313.5;25.26;23.7
5314;25.26;23.7
5314.4;25.26;23.7
5314.8;25.26;23.7
5315.2;25.26;23.7
5315.6;25.26;23.7
5316;25.26;23.7
5316.4;25.26;23.7
5316.8;25.26;23.7
5317.2;25.26;23.7
5317.7;25.26;23.7
5318.1;25.26;23.7
5318.5;25.26;23.7
5318.9;25.26;23.7
5319.3;25.26;23.7
5319.7;25.26;23.7
5320.1;25.26;23.7
5320.5;25.26;23.7
5321;25.26;23.7
5321.3;25.26;23.7
5321.8;25.26;23.7
5322.2;25.26;23.7
5322.6;25.26;23.7
5323;25.26;23.7
5323.4;25.26;23.7
5323.8;25.26;23.7
5324.2;25.26;23.7
5324.7;25.26;23.7
5325.1;25.26;23.7
5325.5;25.26;23.7
5325.9;25.26;23.7
5326.3;25.26;23.7
5326.7;25.26;23.7
5327.1;25.26;23.7
5327.5;25.26;23.7
5327.9;25.26;23.7
5328.3;25.26;23.7
5328.8;25.26;23.7
5329.2;25.26;23.7
5329.6;25.26;23.7
5330;25.26;23.7
5330.4;25.26;23.7
5330.8;25.26;23.7
5331.2;25.26;23.7
5331.6;25.26;23.7
5332;25.26;23.7
5332.5;25.26;23.7
5332.9;25.26;23.7
5333.3;25.26;23.7
5333.7;25.26;23.7
5334.1;25.26;23.7
5334.5;25.26;23.7
5334.9;25.26;23.7
5335.3;25.26;23.7
5335.8;25.26;23.7
5336.2;25.26;23.7
5336.6;25.26;23.7
5337;25.26;23.7
5337.4;25.26;23.7
5337.8;25.26;23.7
5338.2;25.26;23.7
5338.6;25.26;23.7
5339;25.26;23.7
5339.4;25.26;23.7
5339.9;25.26;23.7
5340.3;25.26;23.7
5340.7;25.26;23.7
5341.1;25.26;23.7
5341.5;25.26;23.7
5341.9;25.26;23.7
5342.3;25.26;23.7
5342.7;25.26;23.7
5343.1;25.35;23.7
5343.6;25.26;23.7
5344;25.26;23.7
5344.4;25.26;23.7
5344.8;25.26;23.7
5345.2;25.26;23.7
5345.6;25.26;23.7
5346;25.26;23.7
5346.4;25.26;23.7
5346.8;25.26;23.7
5347.3;25.26;23.7
5347.7;25.26;23.7
5348.1;25.26;23.7
5348.5;25.26;23.7
5348.9;25.26;23.7
5349.3;25.26;23.62
5349.7;25.26;23.7
5350.1;25.26;23.7
5350.5;25.35;23.62
5351;25.26;23.62
5351.4;25.26;23.62
5351.8;25.26;23.62
5352.2;25.26;23.62
5352.6;25.26;23.62
5353;25.26;23.62
5353.4;25.26;23.62
5353.9;25.26;23.62
5354.2;25.26;23.62
5354.7;25.26;23.62
5355.1;25.26;23.62
5355.5;25.26;23.62
5355.9;25.26;23.62
5356.3;25.26;23.62
5356.7;25.26;23.62
5357.1;25.26;23.62
5357.5;25.26;23.62
5358;25.26;23.62
5358.4;25.26;23.62
5358.8;25.26;23.62
5359.2;25.26;23.62
5359.6;25.26;23.62
5360;25.26;23.62
5360.4;25.26;23.62
5360.8;25.26;23.62
5361.2;25.26;23.62
5361.7;25.26;23.62
5362.1;25.26;23.62
5362.5;25.26;23.62
5362.9;25.26;23.62
5363.3;25.26;23.62
5363.7;25.26;23.62
5364.1;25.26;23.62
5364.5;25.26;23.62
5364.9;25.26;23.62
5365.4;25.26;23.62
5365.8;25.26;23.62
5366.2;25.26;23.62
5366.6;25.26;23.62
5367;25.26;23.62
5367.4;25.26;23.62
5367.8;25.26;23.62
5368.2;25.26;23.62
5368.6;25.26;23.62
5369.1;25.26;23.62
5369.5;25.26;23.53
5369.9;25.26;23.53
5370.3;25.26;23.53
5370.7;25.26;23.62
5371.1;25.26;23.62
5371.5;25.26;23.53
5371.9;25.26;23.62
5372.3;25.26;23.62
5372.8;25.26;23.62
5373.2;25.26;23.62
5373.6;25.26;23.62
5374;25.26;23.62
5374.4;25.26;23.62
5374.8;25.26;23.62
5375.2;25.26;23.62
5375.6;25.26;23.53
5376;25.26;23.62
5376.5;25.26;23.62
5376.9;25.26;23.62
5377.3;25.26;23.53
5377.7;25.26;23.53
5378.1;25.26;23.53
5378.5;25.26;23.53
5378.9;25.26;23.62
5379.3;25.26;23.53
5379.8;25.26;23.53
5380.2;25.26;23.53
5380.6;25.26;23.53
5381;25.26;23.53
5381.4;25.26;23.53
5381.8;25.26;23.53
5382.2;25.26;23.62
5382.6;25.26;23.62
5383;25.26;23.62
5383.4;25.26;23.62
5383.9;25.26;23.62
5384.3;25.35;23.62
5384.7;25.35;23.62
5385.1;25.26;23.62
5385.5;25.35;23.62
5385.9;25.26;23.62
5386.3;25.35;23.62
5386.7;25.35;23.62
5387.1;25.35;23.62
5387.5;25.26;23.62
5387.9;25.35;23.62
5388.3;25.35;23.62
5388.8;25.35;23.62
5389.2;25.35;23.62
5389.6;25.35;23.62
5390;25.35;23.62
5390.4;25.35;23.62
5390.8;25.35;23.62
5391.2;25.26;23.62
5391.6;25.26;23.62
5392;25.35;23.62
5392.4;25.35;23.62
5392.8;25.26;23.62
5393.2;25.35;23.62
5393.7;25.35;23.62
5394.1;25.35;23.62
5394.5;25.35;23.62
5394.9;25.35;23.62
5395.3;25.35;23.62
5395.7;25.35;23.62
5396.1;25.35;23.62
5396.5;25.35;23.62
5396.9;25.35;23.62
5397.3;25.35;23.62
5397.8;25.35;23.62
5398.2;25.26;23.62
5398.6;25.35;23.62
5399;25.35;23.62
5399.4;25.35;23.62
5399.8;25.35;23.62
5400.2;25.35;23.62
5400.6;25.35;23.62
5401;25.35;23.62
5401.4;25.35;23.62
5401.8;25.35;23.62
5402.2;25.35;23.62
5402.7;25.35;23.62
5403.1;25.35;23.62
5403.5;25.35;23.62
5403.9;25.35;23.62
5404.3;25.35;23.62
5404.7;25.35;23.62
5405.1;25.35;23.62
5405.5;25.35;23.62
5405.9;25.35;23.62
5406.3;25.35;23.62
5406.7;25.35;23.62
5407.1;25.35;23.62
5407.6;25.35;23.62
5408;25.35;23.62
5408.4;25.35;23.62
5408.8;25.35;23.62
5409.2;25.35;23.62
5409.6;25.26;23.62
5410;25.35;23.62
5410.4;25.35;23.62
5410.8;25.35;23.62
5411.2;25.35;23.62
5411.6;25.35;23.62
5412;25.26;23.62
5412.5;25.35;23.62
5412.9;25.35;23.62
5413.3;25.26;23.62
5413.7;25.35;23.62
5414.1;25.35;23.62
5414.5;25.35;23.62
5414.9;25.35;23.62
5415.3;25.35;23.62
5415.7;25.35;23.62
5416.1;25.26;23.62
5416.5;25.35;23.62
5417;25.35;23.62
5417.4;25.35;23.62
5417.8;25.26;23.62
5418.2;25.35;23.62
5418.6;25.26;23.62
5419;25.35;23.62
5419.4;25.35;23.62
5419.8;25.35;23.62
5420.2;25.35;23.62
5420.6;25.35;23.62
5421;25.35;23.62
5421.5;25.35;23.62
5421.9;25.35;23.62
5422.3;25.35;23.62
5422.7;25.35;23.62
5423.1;25.35;23.62
5423.5;25.35;23.62
5423.9;25.35;23.62
5424.3;25.26;23.62
5424.7;25.26;23.62
5425.1;25.35;23.62
5425.5;25.35;23.62
5426;25.35;23.62
5426.4;25.35;23.62
5426.8;25.35;23.62
5427.2;25.35;23.62
5427.6;25.35;23.62
5428;25.35;23.62
5428.4;25.35;23.62
5428.8;25.35;23.62
5429.2;25.35;23.62
5429.6;25.35;23.62
5430;25.35;23.62
5430.5;25.35;23.53
5430.8;25.35;23.62
5431.3;25.35;23.62
5431.7;25.35;23.62
5432.1;25.35;23.62
5432.5;25.35;23.62
5432.9;25.35;23.62
5433.3;25.35;23.62
5433.7;25.35;23.62
5434.1;25.35;23.53
5434.5;25.35;23.62
5434.9;25.35;23.62
5435.4;25.35;23.62
5435.8;25.35;23.62
5436.2;25.35;23.62
5436.6;25.35;23.62
5437;25.35;23.62
5437.4;25.35;23.62
5437.8;25.35;23.53
5438.2;25.35;23.53
5438.6;25.35;23.53
5439;25.35;23.53
5439.4;25.35;23.53
5439.8;25.35;23.53
5440.3;25.35;23.53
5440.7;25.35;23.53
5441.1;25.35;23.53
5441.5;25.35;23.53
5441.9;25.26;23.53
5442.3;25.35;23.53
5442.7;25.35;23.53
5443.1;25.35;23.53
5443.5;25.35;23.53
5443.9;25.35;23.53
5444.3;25.35;23.53
5444.8;25.26;23.53
5445.2;25.35;23.53
5445.6;25.35;23.53
5446;25.35;23.53
5446.4;25.35;23.53
5446.8;25.35;23.53
5447.2;25.35;23.53
5447.6;25.35;23.53
5448;25.35;23.53
5448.5;25.35;23.53
5448.9;25.35;23.53
5449.3;25.26;23.53
5449.7;25.35;23.53
5450.1;25.35;23.53
5450.5;25.35;23.53
5450.9;25.35;23.53
5451.3;25.26;23.53
5451.7;25.35;23.53
5452.2;25.35;23.53
5452.6;25.35;23.53
5453;25.35;23.53
5453.4;25.35;23.53
5453.8;25.35;23.53
5454.2;25.35;23.53
5454.6;25.35;23.53
5455;25.35;23.53
5455.5;25.26;23.53
5455.8;25.26;23.53
5456.3;25.26;23.53
5456.7;25.35;23.53
5457.1;25.35;23.53
5457.5;25.35;23.53
5457.9;25.35;23.53
5458.3;25.35;23.53
5458.7;25.26;23.53
5459.1;25.35;23.53
5459.6;25.26;23.53
5460;25.35;23.53
5460.4;25.35;23.53
5460.8;25.35;23.53
5461.2;25.26;23.53
5461.6;25.35;23.53
5462;25.35;23.53
5462.4;25.35;23.53
5462.8;25.35;23.53
5463.2;25.35;23.53
5463.7;25.35;23.53
5464.1;25.26;23.53
5464.5;25.35;23.53
5464.9;25.35;23.53
5465.3;25.35;23.53
5465.7;25.35;23.53
5466.1;25.35;23.53
5466.5;25.35;23.53
5466.9;25.35;23.53
5467.3;25.35;23.53
5467.8;25.35;23.53
5468.2;25.35;23.53
5468.6;25.35;23.53
5469;25.35;23.53
5469.4;25.35;23.53
5469.8;25.35;23.53
5470.2;25.35;23.53
5470.6;25.35;23.53
5471.1;25.35;23.53
5471.5;25.35;23.44
5471.9;25.35;23.53
5472.3;25.35;23.53
5472.7;25.35;23.53
5473.1;25.35;23.53
5473.5;25.35;23.53
5473.9;25.35;23.53
5474.3;25.35;23.44
5474.8;25.35;23.53
5475.2;25.35;23.44
5475.6;25.35;23.44
5476;25.35;23.53
5476.4;25.35;23.44
5476.8;25.35;23.44
5477.2;25.35;23.53
5477.6;25.35;23.44
5478;25.35;23.44
5478.5;25.35;23.44
5478.9;25.35;23.44
5479.3;25.35;23.44
5479.7;25.35;23.53
5480.1;25.35;23.44
5480.5;25.35;23.44
5480.9;25.35;23.44
5481.3;25.35;23.44
5481.7;25.35;23.44
5482.2;25.35;23.44
5482.6;25.35;23.44
5483;25.35;23.44
5483.4;25.35;23.44
5483.8;25.35;23.44
5484.2;25.35;23.44
5484.6;25.35;23.53
5485;25.35;23.44
5485.4;25.35;23.53
5485.9;25.35;23.53
5486.3;25.35;23.53
5486.7;25.35;23.53
5487.1;25.35;23.44
5487.5;25.35;23.53
5487.9;25.35;23.44
5488.3;25.35;23.44
5488.7;25.35;23.44
5489.1;25.35;23.44
5489.6;25.35;23.53
5490;25.35;23.44
5490.4;25.35;23.44
5490.8;25.35;23.44
5491.2;25.35;23.44
5491.6;25.35;23.44
5492;25.35;23.44
5492.4;25.35;23.44
5492.9;25.35;23.44
5493.3;25.35;23.44
5493.7;25.35;23.44
5494.1;25.35;23.53
5494.5;25.35;23.44
5494.9;25.35;23.44
5495.3;25.35;23.44
5495.7;25.35;23.44
5496.1;25.35;23.44
5496.6;25.35;23.44
5497;25.35;23.44
5497.4;25.35;23.44
5497.8;25.35;23.44
5498.2;25.35;23.44
5498.6;25.35;23.44
5499;25.35;23.44
5499.4;25.35;23.44
5499.8;25.35;23.44
5500.2;25.35;23.44
5500.7;25.35;23.44
5501.1;25.35;23.44
5501.5;25.35;23.44
5501.9;25.35;23.44
5502.3;25.35;23.44
5502.7;25.35;23.44
5503.1;25.35;23.44
5503.5;25.35;23.44
5504;25.35;23.44
5504.4;25.35;23.44
5504.8;25.35;23.44
5505.2;25.35;23.44
5505.6;25.35;23.44
5506;25.35;23.44
5506.4;25.35;23.44
5506.8;25.35;23.44
5507.2;25.35;23.44
5507.7;25.26;23.44
5508.1;25.35;23.44
5508.5;25.35;23.44
5508.9;25.35;23.44
5509.3;25.26;23.44
5509.7;25.35;23.44
5510.1;25.35;23.44
5510.5;25.35;23.44
5510.9;25.35;23.44
5511.3;25.26;23.44
5511.8;25.35;23.44
5512.2;25.35;23.44
5512.6;25.35;23.44
5513;25.35;23.44
5513.4;25.35;23.44
5513.8;25.35;23.44
5514.2;25.35;23.44
5514.6;25.35;23.44
5515.1;25.35;23.44
5515.5;25.35;23.44
5515.9;25.35;23.44
5516.3;25.35;23.44
5516.7;25.35;23.44
5517.1;25.35;23.44
5517.5;25.35;23.53
5517.9;25.35;23.53
5518.3;25.35;23.53
5518.8;25.35;23.53
5519.2;25.35;23.53
5519.6;25.35;23.53
5520;25.35;23.53
5520.4;25.35;23.53
5520.8;25.35;23.53
5521.2;25.35;23.53
5521.6;25.35;23.53
5522;25.35;23.53
5522.4;25.35;23.53
5522.9;25.35;23.53
5523.3;25.35;23.53
5523.7;25.35;23.53
5524.1;25.35;23.53
5524.5;25.35;23.53
5524.9;25.35;23.53
5525.3;25.35;23.53
5525.7;25.35;23.53
5526.1;25.35;23.53
5526.5;25.35;23.53
5527;25.35;23.53
5527.4;25.35;23.53
5527.8;25.35;23.53
5528.2;25.35;23.53
5528.6;25.35;23.53
5529;25.35;23.53
5529.4;25.35;23.53
5529.8;25.35;23.53
5530.2;25.35;23.53
5530.7;25.35;23.53
5531.1;25.35;23.53
5531.5;25.35;23.53
5531.9;25.35;23.53
5532.3;25.35;23.53
5532.7;25.35;23.53
5533.1;25.35;23.53
5533.5;25.35;23.53
5533.9;25.35;23.53
5534.4;25.35;23.62
5534.8;25.35;23.53
5535.2;25.35;23.62
5535.6;25.35;23.62
5536;25.35;23.62
5536.4;25.35;23.62
5536.8;25.35;23.53
5537.2;25.35;23.62
5537.6;25.35;23.62
5538.1;25.35;23.53
5538.5;25.35;23.62
5538.9;25.35;23.62
5539.3;25.35;23.62
5539.7;25.35;23.62
5540.1;25.35;23.62
5540.5;25.35;23.62
5540.9;25.35;23.62
5541.3;25.35;23.62
5541.8;25.35;23.62
5542.2;25.35;23.62
5542.6;25.35;23.62
5543;25.35;23.62
5543.4;25.35;23.62
5543.8;25.35;23.62
5544.2;25.35;23.62
5544.6;25.35;23.62
5545;25.35;23.62
5545.5;25.35;23.62
5545.9;25.35;23.62
5546.3;25.35;23.62
5546.7;25.35;23.62
5547.1;25.35;23.62
5547.5;25.35;23.62
5547.9;25.35;23.62
5548.3;25.35;23.62
5548.8;25.35;23.62
5549.2;25.35;23.7
5549.6;25.35;23.7
5550;25.35;23.7
5550.4;25.35;23.7
5550.8;25.35;23.7
5551.2;25.35;23.7
5551.6;25.35;23.7
5552;25.35;23.7
5552.4;25.35;23.7
5552.9;25.35;23.7
5553.3;25.35;23.7
5553.7;25.35;23.79
5554.1;25.35;23.7
5554.5;25.35;23.79
5554.9;25.35;23.79
5555.3;25.35;23.79
5555.7;25.35;23.79
5556.1;25.35;23.79
5556.6;25.35;23.79
5557;25.35;23.79
5557.4;25.35;23.79
5557.8;25.35;23.79
5558.2;25.35;23.79
5558.6;25.35;23.79
5559;25.35;23.79
5559.4;25.35;23.79
5559.9;25.35;23.79
5560.3;25.35;23.79
5560.7;25.35;23.79
5561.1;25.35;23.79
5561.5;25.35;23.79
5561.9;25.35;23.79
5562.3;25.35;23.79
5562.7;25.35;23.79
5563.1;25.35;23.79
5563.6;25.35;23.79
5564;25.35;23.79
5564.4;25.35;23.79
5564.8;25.35;23.79
5565.2;25.35;23.79
5565.6;25.35;23.79
5566;25.35;23.79
5566.4;25.35;23.79
5566.8;25.35;23.79
5567.2;25.35;23.79
5567.7;25.35;23.79
5568.1;25.35;23.79
5568.5;25.35;23.79
5568.9;25.35;23.79
5569.3;25.35;23.7
5569.7;25.35;23.79
5570.1;25.35;23.79
5570.5;25.35;23.79
5571;25.35;23.79
5571.4;25.35;23.79
5571.8;25.35;23.79
5572.2;25.35;23.79
5572.6;25.35;23.79
5573;25.35;23.79
5573.4;25.35;23.79
5573.8;25.35;23.79
5574.2;25.35;23.79
5574.7;25.35;23.79
5575.1;25.35;23.79
5575.5;25.35;23.7
5575.9;25.35;23.79
5576.3;25.35;23.79
5576.7;25.35;23.7
5577.1;25.35;23.7
5577.5;25.35;23.7
5577.9;25.35;23.7
5578.4;25.35;23.7
5578.8;25.35;23.7
5579.2;25.35;23.7
5579.6;25.35;23.7
5580;25.35;23.79
5580.4;25.35;23.7
5580.8;25.35;23.7
5581.2;25.35;23.7
5581.6;25.35;23.7
5582.1;25.35;23.7
5582.5;25.35;23.7
5582.9;25.35;23.7
5583.3;25.35;23.7
5583.7;25.35;23.7
5584.1;25.35;23.7
5584.5;25.35;23.7
5584.9;25.35;23.7
5585.3;25.35;23.7
5585.8;25.35;23.7
5586.2;25.35;23.7
5586.6;25.35;23.7
5587;25.35;23.7
5587.4;25.35;23.7
5587.8;25.35;23.7
5588.2;25.35;23.7
5588.6;25.35;23.7
5589.1;25.35;23.7
5589.4;25.35;23.7
5589.9;25.35;23.7
5590.3;25.35;23.7
5590.7;25.35;23.7
5591.1;25.35;23.7
5591.5;25.35;23.7
5591.9;25.35;23.7
5592.3;25.35;23.7
5592.7;25.35;23.7
5593.2;25.35;23.7
5593.6;25.35;23.7
5594;25.35;23.7
5594.4;25.35;23.7
5594.8;25.35;23.7
5595.2;25.35;23.7
5595.6;25.35;23.7
5596;25.35;23.7
5596.5;25.35;23.7
5596.9;25.35;23.7
5597.3;25.35;23.7
5597.7;25.35;23.7
5598.1;25.35;23.7
5598.5;25.35;23.7
5598.9;25.35;23.62
5599.3;25.35;23.7
5599.7;25.35;23.7
5600.1;25.35;23.7
5600.6;25.35;23.7
5601;25.35;23.62
5601.4;25.35;23.62
5601.8;25.35;23.62
5602.2;25.35;23.62
5602.6;25.35;23.62
5603;25.35;23.62
5603.4;25.35;23.62
5603.8;25.35;23.62
5604.3;25.35;23.62
5604.7;25.35;23.62
5605.1;25.35;23.62
5605.5;25.35;23.62
5605.9;25.35;23.62
5606.3;25.35;23.62
5606.7;25.35;23.62
5607.1;25.35;23.62
5607.6;25.35;23.62
5608;25.35;23.62
5608.4;25.35;23.62
5608.8;25.35;23.62
5609.2;25.35;23.62
5609.6;25.35;23.62
5610;25.35;23.62
5610.4;25.35;23.62
5610.8;25.35;23.62
5611.2;25.35;23.62
5611.7;25.35;23.62
5612.1;25.35;23.62
5612.5;25.26;23.62
5612.9;25.35;23.62
5613.3;25.35;23.62
5613.7;25.35;23.53
5614.1;25.35;23.62
5614.5;25.35;23.62
5614.9;25.35;23.53
5615.4;25.35;23.53
5615.8;25.35;23.53
5616.2;25.35;23.53
5616.6;25.35;23.53
5617;25.35;23.53
5617.4;25.35;23.53
5617.8;25.26;23.53
5618.2;25.35;23.53
5618.7;25.35;23.53
5619.1;25.35;23.53
5619.5;25.35;23.53
5619.9;25.35;23.53
5620.3;25.35;23.53
5620.7;25.35;23.53
5621.1;25.35;23.53
5621.5;25.35;23.53
5621.9;25.35;23.53
5622.3;25.35;23.53
5622.8;25.35;23.53
5623.2;25.35;23.53
5623.6;25.35;23.53
5624;25.35;23.53
5624.4;25.35;23.53
5624.8;25.35;23.53
5625.2;25.26;23.53
5625.6;25.26;23.53
5626.1;25.35;23.53
5626.5;25.35;23.53
5626.9;25.26;23.53
5627.3;25.26;23.53
5627.7;25.35;23.53
5628.1;25.26;23.53
5628.5;25.35;23.53
5628.9;25.35;23.53
5629.3;25.26;23.53
5629.8;25.35;23.44
5630.2;25.35;23.53
5630.6;25.26;23.53
5631;25.26;23.44
5631.4;25.35;23.44
5631.8;25.35;23.44
5632.2;25.26;23.44
5632.6;25.35;23.53
5633;25.26;23.44
5633.4;25.26;23.44
5633.9;25.26;23.44
5634.3;25.26;23.53
5634.7;25.35;23.53
5635.1;25.35;23.53
5635.5;25.35;23.44
5635.9;25.35;23.44
5636.3;25.35;23.53
5636.7;25.35;23.53
5637.2;25.35;23.44
5637.6;25.35;23.44
5638;25.35;23.44
5638.4;25.35;23.44
5638.8;25.35;23.44
5639.2;25.35;23.44
5639.6;25.35;23.44
5640;25.35;23.44
5640.4;25.26;23.44
5640.9;25.35;23.44
5641.3;25.35;23.44
5641.7;25.35;23.44
5642.1;25.35;23.44
5642.5;25.35;23.44
5642.9;25.35;23.44
5643.3;25.26;23.44
5643.7;25.26;23.44
5644.1;25.26;23.36
5644.6;25.26;23.36
5645;25.26;23.36
5645.4;25.35;23.44
5645.8;25.35;23.44
5646.2;25.35;23.44
5646.6;25.35;23.44
5647;25.35;23.44
5647.4;25.35;23.44
5647.8;25.35;23.44
5648.3;25.35;23.44
5648.7;25.35;23.44
5649.1;25.35;23.44
5649.5;25.35;23.44
5649.9;25.35;23.44
5650.3;25.35;23.44
5650.7;25.35;23.44
5651.1;25.35;23.44
5651.5;25.35;23.44
5652;25.35;23.44
5652.4;25.35;23.44
5652.8;25.35;23.44
5653.2;25.35;23.44
5653.6;25.35;23.44
5654;25.35;23.44
5654.4;25.35;23.44
5654.8;25.35;23.44
5655.3;25.35;23.44
5655.7;25.35;23.44
5656.1;25.35;23.44
5656.5;25.26;23.36
5656.9;25.35;23.36
5657.3;25.35;23.36
5657.7;25.26;23.36
5658.1;25.26;23.36
5658.5;25.35;23.36
5658.9;25.35;23.36
5659.4;25.26;23.36
5659.8;25.35;23.36
5660.2;25.35;23.44
5660.6;25.35;23.44
5661;25.35;23.44
5661.4;25.35;23.44
5661.8;25.35;23.44
5662.2;25.35;23.44
5662.6;25.35;23.44
5663.1;25.35;23.44
5663.5;25.35;23.44
5663.9;25.35;23.44
5664.3;25.35;23.44
5664.7;25.35;23.44
5665.1;25.35;23.44
5665.5;25.35;23.44
5665.9;25.35;23.44
5666.3;25.35;23.44
5666.7;25.35;23.44
5667.1;25.35;23.44
5667.6;25.35;23.44
5668;25.35;23.44
5668.4;25.35;23.44
5668.8;25.35;23.44
5669.2;25.35;23.44
5669.6;25.35;23.44
5670;25.35;23.44
5670.4;25.35;23.44
5670.8;25.35;23.44
5671.2;25.35;23.44
5671.6;25.35;23.44
5672.1;25.35;23.44
5672.5;25.35;23.44
5672.9;25.35;23.44
5673.3;25.35;23.44
5673.7;25.35;23.44
5674.1;25.35;23.44
5674.5;25.35;23.44
5674.9;25.35;23.44
5675.3;25.35;23.44
5675.7;25.35;23.44
5676.1;25.35;23.44
5676.5;25.35;23.44
5677;25.35;23.44
5677.4;25.35;23.44
5677.8;25.35;23.44
5678.2;25.35;23.44
5678.6;25.35;23.44
5679;25.35;23.44
5679.4;25.35;23.44
5679.8;25.35;23.44
5680.2;25.35;23.44
5680.6;25.35;23.44
5681;25.35;23.44
5681.5;25.35;23.44
5681.9;25.35;23.44
5682.3;25.35;23.44
5682.7;25.35;23.44
5683.1;25.35;23.44
5683.5;25.35;23.44
5683.9;25.35;23.44
5684.3;25.35;23.44
5684.7;25.35;23.44
5685.1;25.35;23.44
5685.6;25.35;23.44
5686;25.35;23.44
5686.4;25.35;23.44
5686.8;25.35;23.44
5687.2;25.35;23.44
5687.6;25.35;23.44
5688;25.35;23.44
5688.4;25.35;23.44
5688.8;25.35;23.44
5689.2;25.35;23.44
5689.7;25.35;23.44
5690.1;25.35;23.44
5690.5;25.35;23.44
5690.9;25.35;23.44
5691.3;25.35;23.44
5691.7;25.35;23.44
5692.1;25.35;23.44
5692.5;25.35;23.44
5692.9;25.35;23.44
5693.4;25.35;23.44
5693.8;25.35;23.44
5694.2;25.35;23.44
5694.6;25.35;23.44
5695;25.35;23.44
5695.4;25.35;23.44
5695.8;25.35;23.44
5696.2;25.35;23.44
5696.6;25.35;23.44
5697.1;25.35;23.36
5697.5;25.35;23.44
5697.9;25.35;23.44
5698.3;25.35;23.44
5698.7;25.35;23.44
5699.1;25.35;23.44
5699.5;25.35;23.44
5699.9;25.35;23.44
5700.4;25.35;23.36
5700.8;25.35;23.36
5701.2;25.35;23.44
5701.6;25.35;23.36
5702;25.35;23.36
5702.4;25.35;23.36
5702.8;25.35;23.36
5703.2;25.35;23.36
5703.6;25.35;23.36
5704;25.35;23.36
5704.5;25.35;23.36
5704.9;25.35;23.36
5705.3;25.35;23.36
5705.7;25.35;23.36
5706.1;25.35;23.36
5706.5;25.35;23.36
5706.9;25.35;23.36
5707.3;25.35;23.36
5707.7;25.35;23.36
5708.2;25.35;23.36
5708.6;25.35;23.36
5709;25.35;23.36
5709.4;25.35;23.36
5709.8;25.43;23.36
5710.2;25.35;23.36
5710.6;25.35;23.36
5711;25.35;23.36
5711.5;25.35;23.36
5711.9;25.35;23.36
5712.3;25.43;23.36
5712.7;25.35;23.36
5713.1;25.35;23.36
5713.5;25.35;23.36
5713.9;25.43;23.36
5714.3;25.43;23.36
5714.7;25.43;23.36
5715.1;25.35;23.36
5715.6;25.43;23.36
5716;25.43;23.36
5716.4;25.43;23.36
5716.8;25.35;23.36
5717.2;25.43;23.36
5717.6;25.35;23.36
5718;25.43;23.36
5718.4;25.43;23.36
5718.9;25.43;23.36
5719.3;25.43;23.36
5719.7;25.43;23.36
5720.1;25.35;23.36
5720.5;25.43;23.36
5720.9;25.35;23.36
5721.3;25.35;23.36
5721.7;25.35;23.36
