Time [s];Cell_1 Volatge [V];Cell_2 Volatge [V];Cell_3 Volatge [V];Cell_4 Volatge [V]
4017.6;3.203;3.213;3.208;3.237
4018;3.203;3.213;3.213;3.237
4018.5;3.208;3.208;3.213;3.232
4018.9;3.198;3.208;3.213;3.232
4019.3;3.198;3.213;3.213;3.232
4019.7;3.208;3.213;3.213;3.237
4020.1;3.208;3.213;3.213;3.237
4020.6;3.213;3.218;3.218;3.237
4021;3.208;3.213;3.218;3.232
4021.4;3.208;3.213;3.218;3.232
4021.8;3.208;3.213;3.213;3.232
4022.2;3.203;3.213;3.218;3.232
4022.7;3.198;3.208;3.208;3.228
4023.1;3.203;3.213;3.213;3.232
4023.5;3.208;3.218;3.213;3.232
4023.9;3.203;3.218;3.218;3.232
4024.3;3.203;3.213;3.213;3.242
4024.7;3.208;3.213;3.213;3.237
4025.2;3.213;3.213;3.218;3.232
4025.6;3.203;3.218;3.213;3.237
4026;3.203;3.213;3.213;3.232
4026.4;3.208;3.208;3.208;3.228
4026.8;3.203;3.208;3.213;3.232
4027.2;3.208;3.213;3.218;3.232
4027.7;3.203;3.218;3.213;3.237
4028.1;3.203;3.213;3.213;3.237
4028.5;3.203;3.213;3.213;3.237
4028.9;3.208;3.213;3.213;3.237
4029.4;3.203;3.213;3.213;3.237
4029.8;3.208;3.213;3.213;3.237
4030.2;3.203;3.208;3.208;3.228
4030.6;3.203;3.213;3.213;3.232
4031;3.203;3.213;3.213;3.232
4031.4;3.203;3.213;3.213;3.232
4031.9;3.203;3.213;3.213;3.237
4032.3;3.208;3.213;3.213;3.232
4032.7;3.203;3.213;3.213;3.232
4033.1;3.208;3.213;3.218;3.232
4033.5;3.208;3.213;3.213;3.232
4034;3.198;3.213;3.213;3.237
4034.4;3.198;3.203;3.203;3.223
4034.8;3.208;3.213;3.208;3.232
4035.2;3.208;3.208;3.213;3.228
4035.6;3.203;3.218;3.213;3.232
4036.1;3.203;3.213;3.213;3.232
4036.5;3.208;3.213;3.213;3.232
4036.9;3.203;3.213;3.213;3.237
4037.3;3.203;3.213;3.218;3.232
4037.7;3.208;3.218;3.218;3.228
4038.2;3.208;3.213;3.213;3.232
4038.6;3.208;3.213;3.213;3.232
4039;3.203;3.213;3.213;3.232
4039.4;3.208;3.213;3.218;3.232
4039.8;3.208;3.218;3.213;3.232
4040.2;3.203;3.213;3.213;3.237
4040.7;3.203;3.213;3.208;3.232
4041.1;3.208;3.213;3.208;3.232
4041.5;3.203;3.213;3.213;3.232
4041.9;3.203;3.213;3.208;3.232
4042.3;3.203;3.213;3.213;3.232
4042.8;3.203;3.213;3.208;3.232
4043.2;3.203;3.208;3.213;3.232
4043.6;3.213;3.213;3.213;3.232
4044;3.198;3.208;3.208;3.232
4044.4;3.203;3.213;3.213;3.237
4044.9;3.208;3.213;3.213;3.232
4045.3;3.208;3.213;3.208;3.232
4045.7;3.208;3.213;3.213;3.232
4046.1;3.203;3.213;3.213;3.237
4046.5;3.208;3.213;3.213;3.237
4047;3.203;3.208;3.208;3.232
4047.4;3.198;3.203;3.203;3.223
4047.8;3.193;3.203;3.213;3.232
4048.2;3.208;3.213;3.208;3.228
4048.6;3.203;3.213;3.213;3.237
4049;3.203;3.218;3.213;3.232
4049.5;3.213;3.213;3.213;3.232
4049.9;3.198;3.208;3.213;3.228
4050.3;3.203;3.213;3.213;3.232
4050.7;3.203;3.213;3.213;3.237
4051.2;3.213;3.213;3.213;3.232
4051.6;3.208;3.213;3.213;3.228
4052;3.203;3.213;3.213;3.232
4052.4;3.203;3.213;3.213;3.228
4052.8;3.203;3.213;3.213;3.232
4053.2;3.208;3.208;3.213;3.232
4053.7;3.203;3.213;3.213;3.232
4054.1;3.203;3.203;3.208;3.232
4054.5;3.213;3.208;3.218;3.232
4054.9;3.198;3.213;3.213;3.237
4055.3;3.203;3.213;3.213;3.232
4055.8;3.203;3.213;3.218;3.232
4056.2;3.208;3.208;3.203;3.228
4056.6;3.208;3.213;3.213;3.232
4057;3.188;3.198;3.198;3.223
4057.4;3.203;3.218;3.213;3.232
4057.8;3.208;3.218;3.218;3.237
4058.3;3.208;3.213;3.208;3.232
4058.7;3.208;3.208;3.213;3.232
4059.1;3.213;3.213;3.213;3.228
4059.5;3.203;3.208;3.213;3.232
4059.9;3.208;3.213;3.213;3.237
4060.4;3.203;3.213;3.213;3.232
4060.8;3.203;3.213;3.213;3.232
4061.2;3.208;3.208;3.213;3.232
4061.6;3.203;3.213;3.208;3.232
4062;3.203;3.213;3.218;3.237
4062.5;3.203;3.208;3.213;3.232
4062.9;3.203;3.213;3.213;3.228
4063.3;3.203;3.213;3.213;3.232
4063.7;3.203;3.208;3.213;3.237
4064.1;3.203;3.208;3.213;3.237
4064.6;3.198;3.208;3.213;3.232
4065;3.203;3.208;3.213;3.232
4065.4;3.203;3.213;3.213;3.232
4065.8;3.203;3.213;3.213;3.237
4066.2;3.203;3.218;3.213;3.232
4066.6;3.203;3.208;3.213;3.232
4067.1;3.203;3.213;3.218;3.237
4067.5;3.203;3.208;3.208;3.232
4067.9;3.203;3.208;3.213;3.232
4068.3;3.208;3.213;3.213;3.237
4068.7;3.203;3.213;3.213;3.232
4069.2;3.203;3.213;3.213;3.232
4069.6;3.203;3.213;3.213;3.232
4070;3.198;3.198;3.198;3.218
4070.4;3.203;3.213;3.213;3.232
4070.8;3.203;3.208;3.213;3.232
4071.3;3.203;3.213;3.213;3.232
4071.7;3.208;3.213;3.218;3.232
4072.1;3.203;3.218;3.213;3.232
4072.5;3.198;3.208;3.213;3.232
4072.9;3.198;3.213;3.213;3.232
4073.4;3.193;3.203;3.208;3.232
4073.8;3.203;3.213;3.218;3.237
4074.2;3.203;3.213;3.213;3.232
4074.6;3.203;3.213;3.213;3.237
4075;3.203;3.213;3.213;3.232
4075.5;3.198;3.213;3.208;3.228
4075.9;3.198;3.213;3.213;3.232
4076.3;3.203;3.213;3.213;3.232
4076.7;3.203;3.208;3.208;3.232
4077.1;3.203;3.213;3.213;3.232
4077.6;3.198;3.208;3.213;3.232
4078;3.198;3.208;3.208;3.228
4078.4;3.198;3.213;3.213;3.237
4078.8;3.203;3.213;3.208;3.228
4079.2;3.208;3.213;3.203;3.232
4079.7;3.203;3.208;3.213;3.232
4080.1;3.203;3.213;3.218;3.228
4080.5;3.198;3.213;3.208;3.228
4080.9;3.203;3.213;3.213;3.232
4081.3;3.208;3.203;3.218;3.242
4081.7;3.203;3.213;3.213;3.232
4082.2;3.203;3.213;3.213;3.232
4082.6;3.208;3.208;3.208;3.232
4083;3.203;3.213;3.213;3.237
4083.4;3.198;3.213;3.213;3.232
4083.8;3.208;3.208;3.208;3.228
4084.2;3.203;3.213;3.213;3.232
4084.7;3.193;3.203;3.203;3.228
4085.1;3.198;3.213;3.218;3.232
4085.5;3.203;3.213;3.213;3.232
4085.9;3.203;3.208;3.213;3.228
4086.3;3.203;3.208;3.213;3.232
4086.8;3.203;3.208;3.208;3.228
4087.2;3.188;3.203;3.198;3.218
4087.6;3.203;3.213;3.213;3.232
4088;3.208;3.213;3.213;3.232
4088.4;3.198;3.208;3.208;3.228
4088.9;3.203;3.213;3.213;3.237
4089.3;3.198;3.213;3.203;3.223
4089.7;3.198;3.203;3.208;3.228
4090.1;3.203;3.213;3.213;3.232
4090.5;3.203;3.213;3.213;3.232
4091;3.203;3.213;3.213;3.232
4091.4;3.198;3.208;3.208;3.232
4091.8;3.208;3.213;3.208;3.232
4092.2;3.203;3.213;3.213;3.232
4092.6;3.208;3.213;3.213;3.228
4093;3.203;3.208;3.208;3.232
4093.5;3.203;3.213;3.213;3.232
4093.9;3.203;3.208;3.208;3.232
4094.3;3.203;3.218;3.213;3.232
4094.7;3.203;3.208;3.213;3.232
4095.2;3.208;3.213;3.213;3.228
4095.6;3.198;3.213;3.208;3.232
4096;3.203;3.208;3.208;3.232
4096.4;3.203;3.208;3.213;3.232
4096.8;3.198;3.208;3.208;3.232
4097.2;3.203;3.213;3.208;3.232
4097.7;3.203;3.208;3.208;3.228
4098.1;3.198;3.213;3.213;3.228
4098.5;3.203;3.213;3.213;3.228
4098.9;3.203;3.213;3.208;3.232
4099.3;3.203;3.213;3.208;3.232
4099.8;3.203;3.213;3.208;3.228
4100.2;3.203;3.213;3.208;3.232
4100.6;3.203;3.208;3.213;3.228
4101;3.203;3.208;3.213;3.228
4101.4;3.203;3.213;3.213;3.228
4101.9;3.203;3.213;3.208;3.228
4102.3;3.203;3.208;3.213;3.228
4102.7;3.203;3.208;3.213;3.228
4103.1;3.203;3.213;3.208;3.228
4103.5;3.203;3.213;3.208;3.232
4103.9;3.208;3.208;3.213;3.232
4104.4;3.198;3.208;3.213;3.232
4104.8;3.203;3.213;3.208;3.232
4105.2;3.203;3.208;3.208;3.232
4105.6;3.203;3.208;3.208;3.228
4106;3.203;3.208;3.213;3.232
4106.5;3.208;3.213;3.208;3.232
4106.9;3.203;3.208;3.208;3.237
4107.3;3.203;3.208;3.213;3.232
4107.7;3.203;3.213;3.213;3.232
4108.1;3.198;3.208;3.203;3.232
4108.6;3.198;3.203;3.213;3.223
4109;3.203;3.213;3.208;3.232
4109.4;3.203;3.213;3.208;3.232
4109.8;3.203;3.208;3.213;3.232
4110.2;3.198;3.208;3.208;3.232
4110.7;3.203;3.218;3.208;3.228
4111.1;3.203;3.208;3.208;3.232
4111.5;3.198;3.213;3.213;3.232
4111.9;3.203;3.208;3.213;3.232
4112.3;3.198;3.208;3.213;3.232
4112.7;3.203;3.213;3.213;3.232
4113.2;3.203;3.208;3.208;3.232
4113.6;3.198;3.208;3.213;3.228
4114;3.203;3.208;3.208;3.232
4114.4;3.203;3.208;3.208;3.232
4114.8;3.198;3.208;3.208;3.228
4115.3;3.208;3.208;3.213;3.232
4115.7;3.203;3.208;3.213;3.232
4116.1;3.203;3.213;3.213;3.232
4116.5;3.203;3.208;3.213;3.232
4116.9;3.203;3.208;3.208;3.228
4117.4;3.203;3.208;3.213;3.228
4117.8;3.203;3.213;3.208;3.237
4118.2;3.203;3.208;3.208;3.228
4118.6;3.203;3.208;3.208;3.232
4119;3.208;3.213;3.213;3.237
4119.5;3.203;3.208;3.213;3.232
4119.9;3.208;3.213;3.208;3.232
4120.3;3.203;3.208;3.213;3.232
4120.7;3.208;3.213;3.213;3.228
4121.1;3.203;3.208;3.208;3.232
4121.6;3.203;3.208;3.208;3.232
4122;3.203;3.208;3.213;3.228
4122.4;3.203;3.213;3.213;3.232
4122.8;3.203;3.208;3.213;3.232
4123.2;3.198;3.208;3.213;3.228
4123.6;3.203;3.213;3.208;3.232
4124.1;3.203;3.208;3.208;3.228
4124.5;3.203;3.213;3.213;3.232
4124.9;3.208;3.208;3.213;3.232
4125.3;3.203;3.208;3.213;3.228
4125.7;3.198;3.213;3.213;3.228
4126.2;3.198;3.213;3.213;3.237
4126.6;3.203;3.208;3.213;3.232
4127;3.203;3.208;3.208;3.237
4127.4;3.198;3.213;3.213;3.228
4127.8;3.203;3.208;3.208;3.228
4128.3;3.208;3.213;3.208;3.228
4128.7;3.198;3.208;3.208;3.228
4129.1;3.203;3.208;3.213;3.228
4129.5;3.203;3.213;3.208;3.232
4129.9;3.198;3.213;3.208;3.232
4130.4;3.198;3.213;3.208;3.228
4130.8;3.198;3.213;3.208;3.228
4131.2;3.198;3.208;3.213;3.237
4131.6;3.198;3.208;3.208;3.232
4132;3.198;3.203;3.203;3.228
4132.4;3.198;3.213;3.213;3.228
4132.9;3.203;3.203;3.208;3.232
4133.3;3.203;3.208;3.213;3.228
4133.7;3.203;3.198;3.198;3.223
4134.1;3.198;3.208;3.208;3.228
4134.5;3.198;3.208;3.213;3.232
4135;3.193;3.213;3.213;3.228
4135.4;3.198;3.208;3.213;3.232
4135.8;3.203;3.208;3.213;3.228
4136.2;3.198;3.208;3.213;3.232
4136.6;3.198;3.208;3.208;3.237
4137.1;3.198;3.208;3.203;3.232
4137.5;3.203;3.203;3.208;3.232
4137.9;3.198;3.208;3.213;3.228
4138.3;3.198;3.208;3.208;3.228
4138.7;3.198;3.213;3.208;3.228
4139.2;3.203;3.213;3.208;3.228
4139.6;3.198;3.213;3.208;3.232
4140;3.198;3.213;3.208;3.228
4140.4;3.203;3.208;3.208;3.232
4140.8;3.198;3.208;3.208;3.232
4141.3;3.203;3.213;3.203;3.228
4141.7;3.198;3.208;3.213;3.232
4142.1;3.188;3.203;3.208;3.228
4142.5;3.208;3.208;3.213;3.228
4142.9;3.198;3.203;3.198;3.218
4143.4;3.198;3.208;3.208;3.228
4143.8;3.203;3.213;3.208;3.232
4144.2;3.203;3.208;3.213;3.228
4144.6;3.198;3.208;3.208;3.228
4145;3.203;3.203;3.208;3.228
4145.4;3.203;3.203;3.208;3.237
4145.9;3.203;3.208;3.208;3.228
4146.3;3.203;3.208;3.208;3.232
4146.7;3.198;3.208;3.213;3.228
4147.1;3.198;3.208;3.213;3.232
4147.5;3.188;3.198;3.198;3.223
4148;3.198;3.208;3.208;3.232
4148.4;3.198;3.203;3.213;3.228
4148.8;3.198;3.198;3.203;3.223
4149.2;3.198;3.213;3.208;3.232
4149.6;3.203;3.213;3.208;3.232
4150.1;3.198;3.213;3.208;3.232
4150.5;3.203;3.208;3.208;3.223
4150.9;3.198;3.208;3.208;3.228
4151.3;3.198;3.213;3.208;3.228
4151.7;3.203;3.208;3.213;3.232
4152.2;3.198;3.203;3.203;3.223
4152.6;3.208;3.208;3.213;3.228
4153;3.198;3.213;3.208;3.232
4153.4;3.203;3.208;3.208;3.232
4153.8;3.198;3.203;3.208;3.228
4154.2;3.198;3.208;3.208;3.228
4154.7;3.203;3.208;3.208;3.228
4155.1;3.198;3.203;3.213;3.228
4155.5;3.203;3.208;3.208;3.223
4155.9;3.203;3.208;3.208;3.228
4156.3;3.198;3.208;3.208;3.228
4156.8;3.203;3.208;3.208;3.228
4157.2;3.203;3.208;3.208;3.223
4157.6;3.198;3.213;3.208;3.228
4158;3.203;3.208;3.208;3.232
4158.4;3.198;3.208;3.213;3.228
4158.9;3.198;3.203;3.208;3.223
4159.3;3.203;3.208;3.208;3.232
4159.7;3.198;3.208;3.213;3.228
4160.1;3.188;3.198;3.198;3.223
4160.5;3.198;3.208;3.208;3.228
4161;3.198;3.208;3.198;3.223
4161.4;3.203;3.208;3.208;3.228
4161.8;3.198;3.208;3.203;3.228
4162.2;3.203;3.208;3.208;3.228
4162.6;3.198;3.208;3.208;3.228
4163.1;3.193;3.203;3.208;3.228
4163.5;3.198;3.208;3.213;3.228
4163.9;3.203;3.208;3.208;3.228
4164.3;3.193;3.198;3.198;3.218
4164.7;3.198;3.208;3.208;3.228
4165.2;3.203;3.208;3.208;3.223
4165.6;3.198;3.208;3.208;3.232
4166;3.198;3.208;3.208;3.228
4166.4;3.203;3.208;3.208;3.228
4166.8;3.203;3.208;3.213;3.228
4167.3;3.203;3.208;3.208;3.228
4167.7;3.198;3.213;3.203;3.228
4168.1;3.203;3.208;3.208;3.232
4168.5;3.193;3.208;3.208;3.228
4168.9;3.203;3.208;3.208;3.228
4169.3;3.213;3.203;3.208;3.228
4169.8;3.198;3.203;3.203;3.228
4170.2;3.198;3.208;3.203;3.228
4170.6;3.203;3.208;3.208;3.228
4171;3.203;3.208;3.208;3.228
4171.4;3.198;3.203;3.208;3.228
4171.9;3.198;3.208;3.208;3.228
4172.3;3.203;3.208;3.208;3.228
4172.7;3.198;3.208;3.208;3.228
4173.1;3.198;3.198;3.203;3.228
4173.5;3.198;3.203;3.208;3.228
4174;3.198;3.203;3.213;3.232
4174.4;3.203;3.213;3.208;3.228
4174.8;3.203;3.208;3.208;3.228
4175.2;3.198;3.203;3.208;3.228
4175.6;3.198;3.208;3.208;3.228
4176.1;3.198;3.203;3.213;3.232
4176.5;3.203;3.208;3.208;3.232
4176.9;3.203;3.208;3.208;3.228
4177.3;3.203;3.208;3.208;3.228
4177.7;3.198;3.208;3.203;3.223
4178.2;3.198;3.198;3.203;3.223
4178.6;3.198;3.208;3.208;3.228
4179;3.203;3.208;3.213;3.237
4179.4;3.203;3.203;3.213;3.223
4179.8;3.203;3.203;3.213;3.228
4180.3;3.198;3.213;3.213;3.228
4180.7;3.198;3.208;3.208;3.232
4181.1;3.193;3.208;3.208;3.232
4181.5;3.188;3.193;3.193;3.218
4181.9;3.203;3.208;3.208;3.228
4182.3;3.203;3.208;3.208;3.228
4182.8;3.203;3.208;3.208;3.228
4183.2;3.198;3.208;3.203;3.228
4183.6;3.198;3.208;3.208;3.228
4184;3.193;3.203;3.213;3.228
4184.4;3.203;3.203;3.203;3.228
4184.9;3.203;3.208;3.208;3.228
4185.3;3.203;3.208;3.213;3.228
4185.7;3.198;3.208;3.208;3.223
4186.1;3.203;3.208;3.208;3.228
4186.5;3.203;3.203;3.208;3.228
4187;3.198;3.208;3.213;3.228
4187.4;3.203;3.208;3.208;3.228
4187.8;3.208;3.208;3.208;3.228
4188.2;3.198;3.208;3.203;3.228
4188.6;3.193;3.203;3.208;3.228
4189.1;3.193;3.198;3.203;3.218
4189.5;3.198;3.203;3.213;3.228
4189.9;3.203;3.208;3.213;3.228
4190.3;3.198;3.208;3.208;3.228
4190.7;3.198;3.208;3.213;3.228
4191.2;3.203;3.208;3.208;3.228
4191.6;3.193;3.203;3.203;3.228
4192;3.198;3.208;3.213;3.228
4192.4;3.203;3.203;3.208;3.228
4192.8;3.198;3.208;3.208;3.228
4193.2;3.203;3.208;3.208;3.228
4193.7;3.198;3.208;3.203;3.228
4194.1;3.198;3.208;3.208;3.228
4194.5;3.198;3.203;3.213;3.228
4194.9;3.203;3.203;3.208;3.228
4195.3;3.198;3.203;3.208;3.232
4195.8;3.198;3.208;3.208;3.228
4196.2;3.198;3.203;3.203;3.228
4196.6;3.198;3.203;3.208;3.228
4197;3.193;3.208;3.208;3.223
4197.4;3.203;3.208;3.208;3.223
4197.9;3.198;3.208;3.203;3.228
4198.3;3.198;3.203;3.208;3.228
4198.7;3.203;3.208;3.208;3.228
4199.1;3.193;3.208;3.208;3.228
4199.5;3.203;3.208;3.208;3.228
4200;3.203;3.208;3.208;3.218
4200.4;3.198;3.203;3.208;3.223
4200.8;3.198;3.208;3.208;3.228
4201.2;3.198;3.203;3.208;3.228
4201.6;3.203;3.203;3.203;3.228
4202.1;3.203;3.208;3.208;3.228
4202.5;3.198;3.203;3.208;3.228
4202.9;3.188;3.198;3.198;3.223
4203.3;3.198;3.208;3.203;3.223
4203.7;3.198;3.208;3.213;3.228
4204.1;3.198;3.208;3.208;3.228
4204.6;3.203;3.208;3.208;3.228
4205;3.198;3.203;3.213;3.228
4205.4;3.198;3.208;3.208;3.232
4205.8;3.203;3.213;3.203;3.228
4206.3;3.198;3.208;3.208;3.228
4206.7;3.193;3.203;3.208;3.228
4207.1;3.198;3.203;3.208;3.228
4207.5;3.198;3.208;3.208;3.228
4207.9;3.203;3.203;3.208;3.223
4208.3;3.203;3.208;3.203;3.228
4208.8;3.198;3.208;3.208;3.223
4209.2;3.188;3.193;3.198;3.218
4209.6;3.193;3.203;3.203;3.218
4210;3.198;3.208;3.208;3.223
4210.4;3.198;3.198;3.208;3.228
4210.9;3.198;3.208;3.208;3.228
4211.3;3.198;3.208;3.208;3.228
4211.7;3.198;3.208;3.208;3.228
4212.1;3.203;3.208;3.203;3.232
4212.5;3.198;3.208;3.208;3.223
4212.9;3.203;3.208;3.208;3.228
4213.4;3.198;3.208;3.203;3.218
4213.8;3.198;3.203;3.203;3.228
4214.2;3.198;3.203;3.203;3.228
4214.6;3.203;3.203;3.208;3.228
4215.1;3.198;3.208;3.208;3.228
4215.5;3.198;3.203;3.208;3.223
4215.9;3.198;3.203;3.208;3.228
4216.3;3.203;3.208;3.203;3.228
4216.7;3.198;3.203;3.208;3.228
4217.1;3.198;3.198;3.208;3.228
4217.6;3.184;3.193;3.198;3.218
4218;3.203;3.213;3.208;3.228
4218.4;3.198;3.208;3.213;3.223
4218.8;3.198;3.198;3.208;3.223
4219.3;3.198;3.203;3.208;3.228
4219.7;3.198;3.208;3.208;3.228
4220.1;3.198;3.203;3.208;3.223
4220.5;3.198;3.208;3.208;3.228
4220.9;3.203;3.208;3.208;3.223
4221.3;3.203;3.203;3.213;3.228
4221.8;3.203;3.208;3.208;3.228
4222.2;3.198;3.203;3.203;3.232
4222.6;3.198;3.208;3.203;3.223
4223;3.198;3.208;3.213;3.228
4223.4;3.193;3.203;3.208;3.228
4223.9;3.198;3.203;3.208;3.223
4224.3;3.198;3.203;3.203;3.228
4224.7;3.198;3.208;3.208;3.228
4225.1;3.198;3.208;3.203;3.228
4225.5;3.203;3.208;3.208;3.228
4225.9;3.198;3.208;3.208;3.232
4226.4;3.193;3.203;3.208;3.228
4226.8;3.188;3.198;3.203;3.223
4227.2;3.198;3.208;3.203;3.223
4227.6;3.203;3.208;3.213;3.223
4228.1;3.198;3.203;3.208;3.228
4228.5;3.198;3.203;3.208;3.223
4228.9;3.198;3.203;3.203;3.228
4229.3;3.193;3.203;3.208;3.223
4229.7;3.198;3.203;3.203;3.228
4230.2;3.198;3.203;3.208;3.228
4230.6;3.198;3.208;3.208;3.223
4231;3.198;3.208;3.203;3.228
4231.4;3.198;3.208;3.208;3.228
4231.8;3.198;3.203;3.208;3.228
4232.2;3.198;3.203;3.208;3.228
4232.7;3.198;3.203;3.208;3.223
4233.1;3.193;3.208;3.203;3.223
4233.5;3.188;3.203;3.208;3.228
4233.9;3.203;3.208;3.208;3.228
4234.3;3.198;3.208;3.208;3.232
4234.8;3.203;3.203;3.208;3.228
4235.2;3.193;3.203;3.208;3.228
4235.6;3.193;3.203;3.208;3.223
4236;3.198;3.198;3.203;3.228
4236.4;3.184;3.203;3.208;3.228
4236.9;3.198;3.208;3.208;3.232
4237.3;3.198;3.203;3.208;3.228
4237.7;3.198;3.208;3.208;3.228
4238.1;3.198;3.208;3.203;3.223
4238.5;3.203;3.203;3.208;3.228
4239;3.198;3.208;3.203;3.228
4239.4;3.203;3.213;3.208;3.228
4239.8;3.198;3.203;3.203;3.228
4240.2;3.203;3.203;3.203;3.223
4240.6;3.198;3.208;3.203;3.223
4241;3.198;3.208;3.203;3.223
4241.5;3.198;3.203;3.203;3.228
4241.9;3.198;3.203;3.208;3.218
4242.3;3.198;3.208;3.203;3.223
4242.7;3.203;3.203;3.203;3.228
4243.1;3.198;3.208;3.208;3.228
4243.6;3.198;3.203;3.208;3.228
4244;3.193;3.203;3.208;3.223
4244.4;3.198;3.208;3.208;3.228
4244.8;3.198;3.208;3.203;3.223
4245.2;3.198;3.203;3.203;3.228
4245.7;3.198;3.203;3.208;3.218
4246.1;3.198;3.208;3.203;3.228
4246.5;3.198;3.203;3.203;3.228
4246.9;3.193;3.203;3.208;3.228
4247.3;3.198;3.208;3.203;3.223
4247.8;3.198;3.213;3.208;3.228
4248.2;3.193;3.203;3.203;3.228
4248.6;3.193;3.203;3.208;3.228
4249;3.198;3.208;3.203;3.228
4249.4;3.193;3.208;3.208;3.223
4249.8;3.193;3.203;3.208;3.223
4250.3;3.188;3.198;3.198;3.218
4250.7;3.198;3.213;3.208;3.228
4251.1;3.203;3.208;3.208;3.228
4251.5;3.193;3.198;3.198;3.218
4252;3.198;3.203;3.208;3.228
4252.4;3.193;3.203;3.203;3.228
4252.8;3.198;3.203;3.203;3.228
4253.2;3.198;3.203;3.203;3.223
4253.6;3.193;3.208;3.203;3.228
4254;3.193;3.203;3.203;3.223
4254.5;3.193;3.198;3.198;3.218
4254.9;3.193;3.203;3.208;3.228
4255.3;3.203;3.203;3.203;3.223
4255.7;3.198;3.203;3.208;3.228
4256.2;3.193;3.203;3.203;3.228
4256.6;3.198;3.208;3.203;3.228
4257;3.198;3.203;3.203;3.228
4257.4;3.193;3.203;3.208;3.223
4257.8;3.193;3.203;3.203;3.218
4258.2;3.193;3.203;3.208;3.228
4258.7;3.193;3.203;3.208;3.223
4259.1;3.198;3.203;3.208;3.223
4259.5;3.193;3.208;3.208;3.228
4259.9;3.198;3.208;3.208;3.228
4260.3;3.198;3.208;3.208;3.223
4260.8;3.188;3.203;3.203;3.228
4261.2;3.203;3.203;3.203;3.228
4261.6;3.203;3.208;3.203;3.223
4262;3.193;3.198;3.203;3.228
4262.4;3.198;3.203;3.203;3.223
4262.8;3.193;3.198;3.208;3.228
4263.3;3.193;3.208;3.203;3.228
4263.7;3.198;3.203;3.203;3.223
4264.1;3.193;3.203;3.208;3.228
4264.5;3.198;3.198;3.203;3.218
4264.9;3.193;3.208;3.203;3.228
4265.4;3.203;3.203;3.203;3.223
4265.8;3.198;3.203;3.208;3.223
4266.2;3.198;3.213;3.208;3.228
4266.6;3.198;3.208;3.203;3.228
4267.1;3.198;3.208;3.208;3.223
4267.5;3.193;3.203;3.208;3.223
4267.9;3.193;3.203;3.208;3.223
4268.3;3.193;3.203;3.208;3.223
4268.7;3.198;3.208;3.203;3.223
4269.1;3.184;3.193;3.193;3.218
4269.6;3.198;3.208;3.208;3.223
4270;3.198;3.203;3.208;3.228
4270.4;3.198;3.208;3.208;3.223
4270.8;3.198;3.203;3.203;3.228
4271.2;3.193;3.208;3.208;3.223
4271.7;3.198;3.198;3.203;3.228
4272.1;3.198;3.203;3.203;3.223
4272.5;3.193;3.203;3.208;3.228
4272.9;3.193;3.203;3.203;3.223
4273.3;3.193;3.203;3.203;3.218
4273.8;3.193;3.203;3.208;3.223
4274.2;3.184;3.203;3.203;3.223
4274.6;3.198;3.203;3.208;3.223
4275;3.198;3.208;3.203;3.223
4275.4;3.193;3.203;3.203;3.223
4275.9;3.198;3.208;3.213;3.223
4276.3;3.198;3.208;3.208;3.228
4276.7;3.193;3.203;3.203;3.223
4277.1;3.193;3.208;3.208;3.228
4277.5;3.193;3.203;3.203;3.223
4278;3.198;3.208;3.203;3.228
4278.4;3.193;3.203;3.208;3.228
4278.8;3.193;3.203;3.208;3.228
4279.2;3.198;3.208;3.208;3.228
4279.6;3.179;3.193;3.193;3.213
4280;3.198;3.203;3.208;3.223
4280.5;3.193;3.208;3.208;3.223
4280.9;3.198;3.203;3.208;3.223
4281.3;3.198;3.203;3.208;3.223
4281.7;3.184;3.193;3.198;3.218
4282.1;3.198;3.203;3.208;3.228
4282.6;3.193;3.208;3.208;3.228
4283;3.198;3.208;3.198;3.232
4283.4;3.198;3.203;3.208;3.228
4283.8;3.198;3.203;3.208;3.228
4284.2;3.193;3.203;3.203;3.223
4284.7;3.193;3.203;3.203;3.223
4285.1;3.198;3.203;3.203;3.223
4285.5;3.198;3.203;3.213;3.223
4285.9;3.193;3.203;3.203;3.223
4286.3;3.198;3.203;3.203;3.223
4286.8;3.193;3.203;3.203;3.223
4287.2;3.193;3.203;3.203;3.228
4287.6;3.193;3.203;3.208;3.223
4288;3.193;3.203;3.213;3.228
4288.4;3.198;3.203;3.208;3.223
4288.9;3.193;3.203;3.208;3.223
4289.3;3.193;3.203;3.208;3.223
4289.7;3.198;3.203;3.203;3.223
4290.1;3.193;3.203;3.203;3.223
4290.5;3.198;3.203;3.203;3.223
4290.9;3.188;3.203;3.203;3.228
4291.4;3.193;3.203;3.203;3.223
4291.8;3.198;3.203;3.208;3.228
4292.2;3.193;3.213;3.203;3.223
4292.6;3.193;3.208;3.203;3.228
4293;3.193;3.203;3.203;3.223
4293.5;3.198;3.198;3.203;3.228
4293.9;3.198;3.203;3.208;3.223
4294.3;3.193;3.208;3.203;3.223
4294.7;3.193;3.198;3.203;3.223
4295.1;3.203;3.208;3.208;3.228
4295.6;3.198;3.203;3.203;3.223
4296;3.188;3.203;3.203;3.223
4296.4;3.193;3.198;3.208;3.228
4296.8;3.193;3.203;3.203;3.223
4297.2;3.193;3.203;3.203;3.223
4297.7;3.198;3.203;3.198;3.213
4298.1;3.188;3.203;3.203;3.223
