Time [s];Voltage [V];Current [A]
6995.9;3.65;3.47
6996.4;3.65;3.47
6996.8;3.65;3.46
6997.2;3.65;3.46
6997.6;3.65;3.46
6998;3.65;3.45
6998.4;3.65;3.45
6998.8;3.65;3.45
6999.2;3.65;3.44
6999.6;3.65;3.44
7000;3.65;3.44
7000.4;3.65;3.43
7000.8;3.65;3.43
7001.3;3.65;3.43
7001.7;3.65;3.42
7002.1;3.65;3.42
7002.5;3.65;3.42
7002.9;3.65;3.41
7003.3;3.65;3.41
7003.7;3.65;3.41
7004.1;3.65;3.41
7004.5;3.65;3.4
7004.9;3.65;3.4
7005.3;3.65;3.4
7005.7;3.65;3.4
7006.2;3.65;3.39
7006.6;3.65;3.39
7007;3.65;3.39
7007.4;3.65;3.38
7007.8;3.65;3.38
7008.2;3.65;3.38
7008.6;3.65;3.38
7009;3.65;3.38
7009.4;3.65;3.37
7009.8;3.65;3.37
7010.2;3.65;3.37
7010.7;3.65;3.36
7011.1;3.65;3.36
7011.5;3.65;3.36
7011.9;3.65;3.35
7012.3;3.65;3.35
7012.7;3.65;3.35
7013.1;3.65;3.35
7013.5;3.65;3.34
7013.9;3.65;3.34
7014.3;3.65;3.34
7014.7;3.65;3.33
7015.1;3.65;3.33
7015.6;3.65;3.33
7016;3.65;3.33
7016.4;3.65;3.32
7016.8;3.65;3.32
7017.2;3.65;3.32
7017.6;3.65;3.32
7018;3.65;3.31
7018.4;3.65;3.31
7018.8;3.65;3.31
7019.2;3.65;3.3
7019.6;3.65;3.3
7020.1;3.65;3.3
7020.5;3.65;3.3
7020.9;3.65;3.29
7021.3;3.65;3.29
7021.7;3.65;3.29
7022.1;3.65;3.28
7022.5;3.65;3.28
7022.9;3.65;3.28
7023.3;3.65;3.28
7023.7;3.65;3.27
7024.1;3.65;3.27
7024.5;3.65;3.27
7025;3.65;3.26
7025.4;3.65;3.26
7025.8;3.65;3.26
7026.2;3.65;3.25
7026.6;3.65;3.25
7027;3.65;3.25
7027.4;3.65;3.24
7027.8;3.65;3.24
7028.2;3.65;3.24
7028.6;3.65;3.24
7029;3.65;3.23
7029.5;3.65;3.23
7029.9;3.65;3.23
7030.3;3.65;3.23
7030.7;3.65;3.22
7031.1;3.65;3.22
7031.5;3.65;3.22
7031.9;3.65;3.21
7032.3;3.65;3.21
7032.7;3.65;3.21
7033.1;3.65;3.2
7033.5;3.65;3.2
7034;3.65;3.2
7034.4;3.65;3.19
7034.8;3.65;3.19
7035.2;3.65;3.19
7035.6;3.65;3.19
7036;3.65;3.19
7036.4;3.65;3.18
7036.8;3.65;3.18
7037.2;3.65;3.18
7037.6;3.65;3.17
7038;3.65;3.17
7038.4;3.65;3.17
7038.9;3.65;3.17
7039.3;3.65;3.16
7039.7;3.65;3.16
7040.1;3.65;3.16
7040.5;3.65;3.16
7040.9;3.65;3.15
7041.3;3.65;3.15
7041.7;3.65;3.15
7042.1;3.65;3.14
7042.5;3.65;3.14
7042.9;3.65;3.14
7043.3;3.65;3.14
7043.8;3.65;3.13
7044.2;3.65;3.13
7044.6;3.65;3.13
7045;3.65;3.12
7045.4;3.65;3.12
7045.8;3.65;3.12
7046.2;3.65;3.12
7046.6;3.65;3.11
7047;3.65;3.11
7047.4;3.65;3.11
7047.8;3.65;3.11
7048.3;3.65;3.1
7048.7;3.65;3.1
7049.1;3.65;3.1
7049.5;3.65;3.09
7049.9;3.65;3.09
7050.3;3.65;3.07
7050.7;3.65;3.05
7051.1;3.65;3.04
7051.5;3.65;3.04
7051.9;3.65;3.04
7052.3;3.65;3.04
7052.7;3.65;3.03
7053.2;3.65;3.03
7053.6;3.65;3.03
7054;3.65;3.02
7054.4;3.65;3.02
7054.8;3.65;3.02
7055.2;3.65;3.02
7055.6;3.65;3.01
7056;3.65;3.01
7056.4;3.65;3.01
7056.8;3.65;3.01
7057.3;3.65;3.01
7057.7;3.65;3
7058.1;3.65;3
7058.5;3.65;3
7058.9;3.65;3
7059.3;3.65;3
7059.7;3.65;2.99
7060.1;3.65;2.99
7060.5;3.65;2.99
7060.9;3.65;2.99
7061.3;3.65;2.98
7061.7;3.65;2.98
7062.1;3.65;2.98
7062.5;3.65;2.98
7063;3.65;2.97
7063.4;3.65;2.97
7063.8;3.65;2.97
7064.2;3.65;2.97
7064.6;3.65;2.96
7065;3.65;2.96
7065.4;3.65;2.96
7065.8;3.65;2.95
7066.2;3.65;2.95
7066.6;3.65;2.95
7067;3.65;2.95
7067.5;3.65;2.94
7067.9;3.65;2.94
7068.3;3.65;2.94
7068.7;3.65;2.93
7069.1;3.65;2.93
7069.5;3.65;2.93
7069.9;3.65;2.93
7070.3;3.65;2.92
7070.7;3.65;2.92
7071.1;3.65;2.92
7071.5;3.65;2.92
7072;3.65;2.91
7072.4;3.65;2.91
7072.8;3.65;2.91
7073.2;3.65;2.91
7073.6;3.65;2.9
7074;3.65;2.9
7074.4;3.65;2.9
7074.8;3.65;2.9
7075.2;3.65;2.89
7075.6;3.65;2.89
7076;3.65;2.89
7076.5;3.65;2.89
7076.9;3.65;2.88
7077.3;3.65;2.88
7077.7;3.65;2.88
7078.1;3.65;2.88
7078.5;3.65;2.88
7078.9;3.65;2.87
7079.3;3.65;2.87
7079.7;3.65;2.87
7080.1;3.65;2.86
7080.5;3.65;2.86
7081;3.65;2.86
7081.4;3.65;2.86
7081.8;3.65;2.86
7082.2;3.65;2.85
7082.6;3.65;2.85
7083;3.65;2.85
7083.4;3.65;2.85
7083.8;3.65;2.85
7084.2;3.65;2.84
7084.6;3.65;2.84
7085;3.65;2.84
7085.4;3.65;2.83
7085.8;3.65;2.83
7086.3;3.65;2.83
7086.7;3.65;2.83
7087.1;3.65;2.83
7087.5;3.65;2.82
7087.9;3.65;2.82
7088.3;3.65;2.82
7088.7;3.65;2.82
7089.1;3.65;2.81
7089.5;3.65;2.81
7089.9;3.65;2.81
7090.3;3.65;2.81
7090.8;3.65;2.8
7091.2;3.65;2.8
7091.6;3.65;2.8
7092;3.65;2.79
7092.4;3.65;2.79
7092.8;3.65;2.79
7093.2;3.65;2.78
7093.6;3.65;2.78
7094;3.65;2.78
7094.4;3.65;2.77
7094.8;3.65;2.77
7095.3;3.65;2.77
7095.7;3.65;2.76
7096.1;3.65;2.76
7096.5;3.65;2.76
7096.9;3.65;2.76
7097.3;3.65;2.76
7097.7;3.65;2.75
7098.1;3.65;2.75
7098.5;3.65;2.75
7098.9;3.65;2.75
7099.3;3.65;2.74
7099.7;3.65;2.74
7100.1;3.65;2.74
7100.6;3.65;2.74
7101;3.65;2.73
7101.4;3.65;2.73
7101.8;3.65;2.73
7102.2;3.65;2.73
7102.6;3.65;2.72
7103;3.65;2.72
7103.4;3.65;2.72
7103.8;3.65;2.71
7104.2;3.65;2.71
7104.6;3.65;2.71
7105.1;3.65;2.71
7105.5;3.65;2.7
7105.9;3.65;2.7
7106.3;3.65;2.7
7106.7;3.65;2.7
7107.1;3.65;2.69
7107.5;3.65;2.69
7107.9;3.65;2.69
7108.3;3.65;2.69
7108.7;3.65;2.68
7109.1;3.65;2.68
7109.6;3.65;2.68
7110;3.65;2.68
7110.4;3.65;2.67
7110.8;3.65;2.67
7111.2;3.65;2.67
7111.6;3.65;2.67
7112;3.65;2.66
7112.4;3.65;2.66
7112.8;3.65;2.66
7113.2;3.65;2.66
7113.6;3.65;2.65
7114;3.65;2.65
7114.5;3.65;2.65
7114.9;3.65;2.65
7115.3;3.65;2.64
7115.7;3.65;2.64
7116.1;3.65;2.64
7116.5;3.65;2.64
7116.9;3.65;2.63
7117.3;3.65;2.63
7117.7;3.65;2.63
7118.1;3.65;2.62
7118.5;3.65;2.62
7118.9;3.65;2.62
7119.4;3.65;2.62
7119.8;3.65;2.62
7120.2;3.65;2.61
7120.6;3.65;2.61
7121;3.65;2.61
7121.4;3.65;2.61
7121.8;3.65;2.6
7122.2;3.65;2.6
7122.6;3.65;2.6
7123;3.65;2.6
7123.4;3.65;2.59
7123.9;3.65;2.59
7124.3;3.65;2.59
7124.7;3.65;2.59
7125.1;3.65;2.58
7125.5;3.65;2.58
7125.9;3.65;2.58
7126.3;3.65;2.58
7126.7;3.65;2.57
7127.1;3.65;2.57
7127.5;3.65;2.57
7127.9;3.65;2.57
7128.4;3.65;2.56
7128.8;3.65;2.56
7129.2;3.65;2.56
7129.6;3.65;2.56
7130;3.65;2.56
7130.4;3.65;2.55
7130.8;3.65;2.55
7131.2;3.65;2.55
7131.6;3.65;2.55
7132;3.65;2.54
7132.4;3.65;2.54
7132.8;3.65;2.54
7133.3;3.65;2.54
7133.7;3.65;2.53
7134.1;3.65;2.53
7134.5;3.65;2.53
7134.9;3.65;2.53
7135.3;3.65;2.53
7135.7;3.65;2.52
7136.1;3.65;2.52
7136.5;3.65;2.52
7136.9;3.65;2.51
7137.4;3.65;2.51
7137.7;3.65;2.51
7138.2;3.65;2.49
7138.6;3.65;2.49
7139;3.65;2.49
7139.4;3.65;2.49
7139.8;3.65;2.49
7140.2;3.65;2.49
7140.6;3.65;2.48
7141;3.65;2.48
7141.4;3.65;2.48
7141.8;3.65;2.48
7142.2;3.65;2.48
7142.6;3.65;2.48
7143.1;3.65;2.48
7143.5;3.65;2.47
7143.9;3.65;2.47
7144.3;3.65;2.47
7144.7;3.65;2.47
7145.1;3.65;2.46
7145.5;3.65;2.46
7145.9;3.65;2.46
7146.3;3.65;2.46
7146.7;3.65;2.46
7147.2;3.65;2.45
7147.6;3.65;2.45
7148;3.65;2.45
7148.4;3.65;2.45
7148.8;3.65;2.44
7149.2;3.65;2.44
7149.6;3.65;2.44
7150;3.65;2.44
7150.4;3.65;2.44
7150.8;3.65;2.43
7151.2;3.65;2.43
7151.7;3.65;2.43
7152.1;3.65;2.43
7152.5;3.65;2.43
7152.9;3.65;2.42
7153.3;3.65;2.42
7153.7;3.65;2.42
7154.1;3.65;2.42
7154.5;3.65;2.41
7154.9;3.65;2.41
7155.3;3.65;2.41
7155.7;3.65;2.41
7156.1;3.65;2.4
7156.6;3.65;2.4
7157;3.65;2.4
7157.4;3.65;2.4
7157.8;3.65;2.4
7158.2;3.65;2.39
7158.6;3.65;2.39
7159;3.65;2.39
7159.4;3.65;2.39
7159.8;3.65;2.39
7160.2;3.65;2.38
7160.6;3.65;2.38
7161;3.65;2.38
7161.5;3.65;2.38
7161.9;3.65;2.38
7162.3;3.65;2.37
7162.7;3.65;2.37
7163.1;3.65;2.37
7163.5;3.65;2.37
7163.9;3.65;2.36
7164.3;3.65;2.36
7164.7;3.65;2.36
7165.1;3.65;2.36
7165.5;3.65;2.36
7166;3.65;2.35
7166.4;3.65;2.35
7166.8;3.65;2.35
7167.2;3.65;2.35
7167.6;3.65;2.35
7168;3.65;2.34
7168.4;3.65;2.34
7168.8;3.65;2.34
7169.2;3.65;2.34
7169.6;3.65;2.33
7170;3.65;2.33
7170.4;3.65;2.33
7170.9;3.65;2.33
7171.3;3.65;2.33
7171.7;3.65;2.32
7172.1;3.65;2.32
7172.5;3.65;2.32
7172.9;3.65;2.32
7173.3;3.65;2.32
7173.7;3.65;2.31
7174.1;3.65;2.31
7174.5;3.65;2.31
7175;3.65;2.31
7175.4;3.65;2.3
7175.8;3.65;2.3
7176.2;3.65;2.3
7176.6;3.65;2.3
7177;3.65;2.3
7177.4;3.65;2.29
7177.8;3.65;2.29
7178.2;3.65;2.29
7178.6;3.65;2.29
7179;3.65;2.28
7179.4;3.65;2.28
7179.8;3.65;2.28
7180.3;3.65;2.28
7180.7;3.65;2.28
7181.1;3.65;2.27
7181.5;3.65;2.27
7181.9;3.65;2.27
7182.3;3.65;2.27
7182.7;3.65;2.26
7183.1;3.65;2.26
7183.5;3.65;2.26
7183.9;3.65;2.26
7184.3;3.65;2.26
7184.7;3.65;2.25
7185.2;3.65;2.25
7185.6;3.65;2.25
7186;3.65;2.25
7186.4;3.65;2.24
7186.8;3.65;2.24
7187.2;3.65;2.24
7187.6;3.65;2.24
7188;3.65;2.24
7188.4;3.65;2.23
7188.8;3.65;2.23
7189.3;3.65;2.23
7189.7;3.65;2.23
7190.1;3.65;2.23
7190.5;3.65;2.22
7190.9;3.65;2.22
7191.3;3.65;2.22
7191.7;3.65;2.22
7192.1;3.65;2.22
7192.5;3.65;2.21
7192.9;3.65;2.21
7193.3;3.65;2.21
7193.7;3.65;2.21
7194.1;3.65;2.21
7194.6;3.65;2.2
7195;3.65;2.2
7195.4;3.65;2.2
7195.8;3.65;2.2
7196.2;3.65;2.2
7196.6;3.65;2.19
7197;3.65;2.19
7197.4;3.65;2.19
7197.8;3.65;2.19
7198.2;3.65;2.19
7198.7;3.65;2.18
7199.1;3.65;2.18
7199.5;3.65;2.18
7199.9;3.65;2.18
7200.3;3.65;2.18
7200.7;3.65;2.17
7201.1;3.65;2.17
7201.5;3.65;2.17
7201.9;3.65;2.17
7202.3;3.65;2.17
7202.7;3.65;2.16
7203.1;3.65;2.16
7203.6;3.65;2.16
7204;3.65;2.15
7204.4;3.65;2.15
7204.8;3.65;2.15
7205.2;3.65;2.15
7205.6;3.65;2.14
7206;3.65;2.14
7206.4;3.65;2.14
7206.8;3.65;2.14
7207.2;3.65;2.14
7207.6;3.65;2.13
7208;3.65;2.13
7208.5;3.65;2.13
7208.9;3.65;2.13
7209.3;3.65;2.13
7209.7;3.65;2.12
7210.1;3.65;2.12
7210.5;3.65;2.12
7210.9;3.65;2.12
7211.3;3.65;2.11
7211.7;3.65;2.11
7212.1;3.65;2.11
7212.5;3.65;2.11
7212.9;3.65;2.11
7213.4;3.65;2.1
7213.8;3.65;2.1
7214.2;3.65;2.1
7214.6;3.65;2.1
7215;3.65;2.1
7215.4;3.65;2.09
7215.8;3.65;2.09
7216.2;3.65;2.09
7216.6;3.65;2.09
7217;3.65;2.09
7217.4;3.65;2.08
7217.9;3.65;2.08
7218.3;3.65;2.08
7218.7;3.65;2.08
7219.1;3.65;2.07
7219.5;3.65;2.07
7219.9;3.65;2.07
7220.3;3.65;2.07
7220.7;3.65;2.07
7221.1;3.65;2.06
7221.5;3.65;2.06
7221.9;3.65;2.06
7222.3;3.65;2.06
7222.8;3.65;2.06
7223.2;3.65;2.05
7223.6;3.65;2.05
7224;3.65;2.05
7224.4;3.65;2.05
7224.8;3.65;2.05
7225.2;3.65;2.04
7225.6;3.65;2.04
7226;3.65;2.04
7226.4;3.65;2.04
7226.9;3.65;2.04
7227.3;3.65;2.03
7227.7;3.65;2.03
7228.1;3.65;2.03
7228.5;3.65;2.03
7228.9;3.65;2.02
7229.3;3.65;2.02
7229.7;3.65;2.02
7230.1;3.65;2.02
7230.5;3.65;2.02
7230.9;3.65;2.01
7231.3;3.65;2.01
7231.7;3.65;2.01
7232.2;3.65;2.01
7232.6;3.65;2.01
7233;3.65;2
7233.4;3.65;2
7233.8;3.65;2
7234.2;3.65;2
7234.6;3.65;2
7235;3.65;1.99
7235.4;3.65;1.99
7235.8;3.65;1.99
7236.2;3.65;1.99
7236.6;3.65;1.99
7237.1;3.65;1.98
7237.5;3.65;1.98
7237.9;3.65;1.98
7238.3;3.65;1.98
7238.7;3.65;1.98
7239.1;3.65;1.98
7239.5;3.65;1.97
7239.9;3.65;1.97
7240.3;3.65;1.97
7240.7;3.65;1.97
7241.2;3.65;1.97
7241.6;3.65;1.96
7242;3.65;1.96
7242.4;3.65;1.96
7242.8;3.65;1.96
7243.2;3.65;1.96
7243.6;3.65;1.95
7244;3.65;1.95
7244.4;3.65;1.95
7244.8;3.65;1.95
7245.2;3.65;1.95
7245.7;3.65;1.94
7246.1;3.65;1.94
7246.5;3.65;1.94
7246.9;3.65;1.94
7247.3;3.65;1.94
7247.7;3.65;1.93
7248.1;3.65;1.93
7248.5;3.65;1.93
7248.9;3.65;1.93
7249.3;3.65;1.93
7249.7;3.65;1.92
7250.1;3.65;1.92
7250.6;3.65;1.92
7251;3.65;1.92
7251.4;3.65;1.92
7251.8;3.65;1.92
7252.2;3.65;1.91
7252.6;3.65;1.91
7253;3.65;1.91
7253.4;3.65;1.91
7253.8;3.65;1.91
7254.2;3.65;1.9
7254.6;3.65;1.9
7255;3.65;1.9
7255.4;3.65;1.9
7255.9;3.65;1.9
7256.3;3.65;1.89
7256.7;3.65;1.89
7257.1;3.65;1.89
7257.5;3.65;1.89
7257.9;3.65;1.89
7258.3;3.65;1.89
7258.7;3.65;1.88
7259.1;3.65;1.88
7259.5;3.65;1.88
7259.9;3.65;1.88
7260.4;3.65;1.88
7260.8;3.65;1.87
7261.2;3.65;1.87
7261.6;3.65;1.87
7262;3.65;1.87
7262.4;3.65;1.87
7262.8;3.65;1.87
7263.2;3.65;1.86
7263.6;3.65;1.86
7264;3.65;1.86
7264.4;3.65;1.86
7264.9;3.65;1.86
7265.3;3.65;1.86
7265.7;3.65;1.85
7266.1;3.65;1.85
7266.5;3.65;1.85
7266.9;3.65;1.85
7267.3;3.65;1.85
7267.7;3.65;1.85
7268.1;3.65;1.84
7268.5;3.65;1.84
7268.9;3.65;1.84
7269.4;3.65;1.84
7269.8;3.65;1.84
7270.2;3.65;1.83
7270.6;3.65;1.83
7271;3.65;1.83
7271.4;3.65;1.83
7271.8;3.65;1.83
7272.2;3.65;1.83
7272.6;3.65;1.82
7273;3.65;1.82
7273.4;3.65;1.82
7273.8;3.65;1.82
7274.3;3.65;1.82
7274.7;3.65;1.82
7275.1;3.65;1.81
7275.5;3.65;1.81
7275.9;3.65;1.81
7276.3;3.65;1.81
7276.7;3.65;1.81
7277.1;3.65;1.8
7277.5;3.65;1.8
7277.9;3.65;1.8
7278.3;3.65;1.8
7278.8;3.65;1.8
7279.2;3.65;1.8
7279.6;3.65;1.79
7280;3.65;1.79
7280.4;3.65;1.79
7280.8;3.65;1.79
7281.2;3.65;1.79
7281.6;3.65;1.79
7282;3.65;1.78
7282.4;3.65;1.78
7282.8;3.65;1.78
7283.2;3.65;1.78
7283.7;3.65;1.78
7284.1;3.65;1.78
7284.5;3.65;1.77
7284.9;3.65;1.77
7285.3;3.65;1.77
7285.7;3.65;1.77
7286.1;3.65;1.77
7286.5;3.65;1.77
7286.9;3.65;1.76
7287.3;3.65;1.76
7287.7;3.65;1.76
7288.1;3.65;1.76
7288.6;3.65;1.76
7289;3.65;1.76
7289.4;3.65;1.75
7289.8;3.65;1.75
7290.2;3.65;1.75
7290.6;3.65;1.75
7291;3.65;1.75
7291.4;3.65;1.75
7291.8;3.65;1.75
7292.2;3.65;1.74
7292.6;3.65;1.74
7293.1;3.65;1.74
7293.5;3.65;1.74
7293.9;3.65;1.74
7294.3;3.65;1.73
7294.7;3.65;1.73
7295.1;3.65;1.73
7295.5;3.65;1.73
7295.9;3.65;1.73
7296.3;3.65;1.73
7296.7;3.65;1.72
7297.1;3.65;1.72
7297.6;3.65;1.72
7298;3.65;1.72
7298.4;3.65;1.72
7298.8;3.65;1.72
7299.2;3.65;1.71
7299.6;3.65;1.71
7300;3.65;1.71
7300.4;3.65;1.71
7300.8;3.65;1.71
7301.2;3.65;1.71
7301.6;3.65;1.7
7302;3.65;1.7
7302.4;3.65;1.7
7302.9;3.65;1.7
7303.3;3.65;1.7
7303.7;3.65;1.7
7304.1;3.65;1.69
7304.5;3.65;1.69
7304.9;3.65;1.69
7305.3;3.65;1.69
7305.7;3.65;1.69
7306.1;3.65;1.69
7306.5;3.65;1.69
7306.9;3.65;1.68
7307.4;3.65;1.68
7307.8;3.65;1.68
7308.2;3.65;1.68
7308.6;3.65;1.68
7309;3.65;1.68
7309.4;3.65;1.67
7309.8;3.65;1.67
7310.2;3.65;1.67
7310.6;3.65;1.67
7311;3.65;1.67
7311.4;3.65;1.67
7311.9;3.65;1.66
7312.3;3.65;1.65
7312.7;3.65;1.64
7313.1;3.65;1.64
7313.5;3.65;1.64
7313.9;3.65;1.63
7314.3;3.65;1.63
7314.7;3.65;1.63
7315.1;3.65;1.63
7315.5;3.65;1.63
7315.9;3.65;1.62
7316.3;3.65;1.62
7316.7;3.65;1.62
7317.2;3.65;1.62
7317.6;3.65;1.62
7318;3.65;1.62
7318.4;3.65;1.61
7318.8;3.65;1.61
7319.2;3.65;1.61
7319.6;3.65;1.61
7320;3.65;1.61
7320.4;3.65;1.61
7320.8;3.65;1.6
7321.3;3.65;1.6
7321.7;3.65;1.6
7322.1;3.65;1.6
7322.5;3.65;1.6
7322.9;3.65;1.6
7323.3;3.65;1.6
7323.7;3.65;1.6
7324.1;3.65;1.59
7324.5;3.65;1.59
7324.9;3.65;1.59
7325.3;3.65;1.59
7325.8;3.65;1.59
7326.2;3.65;1.59
7326.6;3.65;1.59
7327;3.65;1.58
7327.4;3.65;1.58
7327.8;3.65;1.58
7328.2;3.65;1.58
7328.6;3.65;1.58
7329;3.65;1.58
7329.4;3.65;1.58
7329.8;3.65;1.57
7330.2;3.65;1.57
7330.7;3.65;1.57
7331.1;3.65;1.57
7331.5;3.65;1.57
7331.9;3.65;1.57
7332.3;3.65;1.57
7332.7;3.65;1.57
7333.1;3.65;1.57
7333.5;3.65;1.56
7333.9;3.65;1.56
7334.3;3.65;1.56
7334.7;3.65;1.56
7335.1;3.65;1.56
7335.6;3.65;1.56
7336;3.65;1.56
7336.4;3.65;1.55
7336.8;3.65;1.55
7337.2;3.65;1.55
7337.6;3.65;1.55
7338;3.65;1.55
7338.4;3.65;1.55
7338.8;3.65;1.55
7339.2;3.65;1.55
7339.6;3.65;1.54
7340.1;3.65;1.54
7340.5;3.65;1.54
7340.9;3.65;1.54
7341.3;3.65;1.54
7341.7;3.65;1.54
7342.1;3.65;1.54
7342.5;3.65;1.53
7342.9;3.65;1.53
7343.3;3.65;1.53
7343.7;3.65;1.53
7344.1;3.65;1.53
7344.5;3.65;1.53
7345;3.65;1.53
7345.4;3.65;1.52
7345.8;3.65;1.52
7346.2;3.65;1.52
7346.6;3.65;1.52
7347;3.65;1.52
7347.4;3.65;1.52
7347.8;3.65;1.52
7348.2;3.65;1.52
7348.6;3.65;1.51
7349;3.65;1.51
7349.5;3.65;1.51
7349.9;3.65;1.51
7350.3;3.65;1.51
7350.7;3.65;1.5
7351.1;3.65;1.5
7351.5;3.65;1.5
7351.9;3.65;1.5
7352.3;3.65;1.5
7352.7;3.65;1.5
7353.1;3.65;1.49
7353.5;3.65;1.49
7353.9;3.65;1.49
7354.3;3.65;1.49
7354.8;3.65;1.49
7355.2;3.65;1.49
7355.6;3.65;1.49
7356;3.65;1.49
7356.4;3.65;1.48
7356.8;3.65;1.48
7357.2;3.65;1.48
7357.6;3.65;1.48
7358;3.65;1.48
7358.4;3.65;1.48
7358.8;3.65;1.48
7359.3;3.65;1.48
7359.7;3.65;1.47
7360.1;3.65;1.47
7360.5;3.65;1.47
7360.9;3.65;1.47
7361.3;3.65;1.47
7361.7;3.65;1.47
7362.1;3.65;1.46
7362.5;3.65;1.46
7362.9;3.65;1.46
7363.3;3.65;1.46
7363.7;3.65;1.46
7364.2;3.65;1.46
7364.6;3.65;1.46
7365;3.65;1.46
7365.4;3.65;1.46
7365.8;3.65;1.46
7366.2;3.65;1.45
7366.6;3.65;1.45
7367;3.65;1.45
7367.4;3.65;1.45
7367.8;3.65;1.45
7368.3;3.65;1.45
7368.7;3.65;1.45
7369.1;3.65;1.45
7369.5;3.65;1.45
7369.9;3.65;1.44
7370.3;3.65;1.44
7370.7;3.65;1.44
7371.1;3.65;1.44
7371.5;3.65;1.44
7371.9;3.65;1.44
7372.3;3.65;1.44
7372.7;3.65;1.44
7373.1;3.65;1.44
7373.5;3.65;1.43
7374;3.65;1.43
7374.4;3.65;1.43
7374.8;3.65;1.43
7375.2;3.65;1.43
7375.6;3.65;1.43
7376;3.65;1.43
7376.4;3.65;1.43
7376.8;3.65;1.42
7377.2;3.65;1.42
7377.6;3.65;1.42
7378;3.65;1.42
7378.5;3.65;1.42
7378.9;3.65;1.42
7379.3;3.65;1.42
7379.7;3.65;1.42
7380.1;3.65;1.42
7380.5;3.65;1.41
7380.9;3.65;1.41
7381.3;3.65;1.41
7381.7;3.65;1.41
7382.1;3.65;1.41
7382.5;3.65;1.41
7382.9;3.65;1.41
7383.4;3.65;1.41
7383.8;3.65;1.4
7384.2;3.65;1.4
7384.6;3.65;1.4
7385;3.65;1.4
7385.4;3.65;1.4
7385.8;3.65;1.4
7386.2;3.65;1.4
7386.6;3.65;1.4
7387;3.65;1.39
7387.4;3.65;1.39
7387.9;3.65;1.39
7388.3;3.65;1.39
7388.7;3.65;1.39
7389.1;3.65;1.39
7389.5;3.65;1.39
7389.9;3.65;1.39
7390.3;3.65;1.39
7390.7;3.65;1.38
7391.1;3.65;1.38
7391.5;3.65;1.38
7392;3.65;1.38
7392.4;3.65;1.38
7392.8;3.65;1.38
7393.2;3.65;1.38
7393.6;3.65;1.37
7394;3.65;1.37
7394.4;3.65;1.37
7394.8;3.65;1.37
7395.2;3.65;1.37
7395.6;3.65;1.37
7396;3.65;1.37
7396.4;3.65;1.37
7396.9;3.65;1.37
7397.3;3.65;1.37
7397.7;3.65;1.36
7398.1;3.65;1.36
7398.5;3.65;1.36
7398.9;3.65;1.36
7399.3;3.65;1.36
7399.7;3.65;1.36
7400.1;3.65;1.36
7400.5;3.65;1.36
7400.9;3.65;1.36
7401.3;3.65;1.35
7401.7;3.65;1.35
7402.2;3.65;1.35
7402.6;3.65;1.35
7403;3.65;1.35
7403.4;3.65;1.35
7403.8;3.65;1.35
7404.2;3.65;1.35
7404.6;3.65;1.35
7405;3.65;1.35
7405.4;3.65;1.34
7405.8;3.65;1.34
7406.2;3.65;1.34
7406.7;3.65;1.34
7407.1;3.65;1.34
7407.5;3.65;1.34
7407.9;3.65;1.34
7408.3;3.65;1.34
7408.7;3.65;1.33
7409.1;3.65;1.33
7409.5;3.65;1.33
7409.9;3.65;1.33
7410.3;3.65;1.33
7410.7;3.65;1.33
7411.1;3.65;1.33
7411.6;3.65;1.33
7412;3.65;1.33
7412.4;3.65;1.32
7412.8;3.65;1.32
7413.2;3.65;1.32
7413.6;3.65;1.32
7414;3.65;1.32
7414.4;3.65;1.32
7414.8;3.65;1.32
7415.2;3.65;1.32
7415.7;3.65;1.32
7416.1;3.65;1.32
7416.5;3.65;1.32
7416.9;3.65;1.31
7417.3;3.65;1.31
7417.7;3.65;1.31
7418.1;3.65;1.31
7418.5;3.65;1.31
7418.9;3.65;1.31
7419.3;3.65;1.31
7419.7;3.65;1.31
7420.1;3.65;1.31
7420.6;3.65;1.31
7421;3.65;1.3
7421.4;3.65;1.3
7421.8;3.65;1.3
7422.2;3.65;1.3
7422.6;3.65;1.3
7423;3.65;1.3
7423.4;3.65;1.3
7423.8;3.65;1.3
7424.2;3.65;1.3
7424.7;3.65;1.29
7425.1;3.65;1.29
7425.5;3.65;1.29
7425.9;3.65;1.29
7426.3;3.65;1.29
7426.7;3.65;1.29
7427.1;3.65;1.29
7427.5;3.65;1.29
7427.9;3.65;1.29
7428.3;3.65;1.28
7428.7;3.65;1.28
7429.1;3.65;1.28
7429.5;3.65;1.28
7430;3.65;1.28
7430.4;3.65;1.28
7430.8;3.65;1.28
7431.2;3.65;1.28
7431.6;3.65;1.28
7432;3.65;1.27
7432.4;3.65;1.27
7432.8;3.65;1.27
7433.2;3.65;1.27
7433.6;3.65;1.27
7434;3.65;1.27
7434.5;3.65;1.27
7434.9;3.65;1.27
7435.3;3.65;1.27
7435.7;3.65;1.26
7436.1;3.65;1.26
7436.5;3.65;1.26
7436.9;3.65;1.26
7437.3;3.65;1.26
7437.7;3.65;1.26
7438.1;3.65;1.26
7438.5;3.65;1.26
7438.9;3.65;1.26
7439.4;3.65;1.25
7439.8;3.65;1.25
7440.2;3.65;1.25
7440.6;3.65;1.25
7441;3.65;1.25
7441.4;3.65;1.25
7441.8;3.65;1.25
7442.2;3.65;1.25
7442.6;3.65;1.25
